,name,sex,phone,email,address,vip
2597,Shanade Fatima-Noor,Male,15822644549,19300180097@fudan.edu.cn,"359 Uisdea Street, Buenos Aires",1
2598,Kikelomo Letti,None,18951797899,19300180098@fudan.edu.cn,"645 Anugra Street, Tokyo",1
2599,Kennedi-Leigh Chenell,Female,13756623252,19300180099@fudan.edu.cn,"194 Enxu Avenue, Guangzhou",1
2600,Tawhid Jaina,Female,18983146645,19300180100@fudan.edu.cn,"1 Momore Street, Madrid",1
2601,Mirryn-Ann Kerys,Male,18671540639,19300180101@fudan.edu.cn,"747 Angis Avenue, Delhi",0
2602,Kyrie Perihan,Female,18680364825,19300180102@fudan.edu.cn,"358 Jedrze Street, Manila",0
2603,Kenadie Dorka,Male,18674219666,19300180103@fudan.edu.cn,"662 Aedama Lane, Madrid",0
2604,Pijus Alari,Female,13743004971,19300180104@fudan.edu.cn,"94 Echezo Street, Sao Paulo",0
2605,Enol Kyler,Male,15840077430,19300180105@fudan.edu.cn,"695 Harley Road, Beijing",1
2606,Genavieve Jessekah,Female,18637774376,19300180106@fudan.edu.cn,"476 Fong-J Avenue, Shanghai",1
2607,Joud Alanas,Female,19178921230,19300180107@fudan.edu.cn,"919 Ilma Road, Beijing",1
2608,Simmer Zaram,None,15866077781,19300180108@fudan.edu.cn,"98 Maryel Road, Sao Paulo",0
2609,Junayd Izzie,Female,15844851666,19300180109@fudan.edu.cn,"757 Ember- Road, Buenos Aires",0
2610,Zuzia Fifer,Male,13772474810,19300180110@fudan.edu.cn,"144 Clauri Avenue, Paris",0
2611,Ardyn Charley-Marie,None,18680457905,19300180111@fudan.edu.cn,"983 Rezell Street, Hong Kong",1
2612,Laichlyn Eliessia,Male,18667644131,19300180112@fudan.edu.cn,"580 Claris Lane, Madrid",0
2613,Tehila Sunday,Female,18674946535,19300180113@fudan.edu.cn,"702 Arosh Road, Shanghai",0
2614,Parneev Loumeo,Male,13782911295,19300180114@fudan.edu.cn,"934 Jorjie Street, Seoul",0
2615,Ashlin Krina,Female,19195298908,19300180115@fudan.edu.cn,"387 Millya Road, Shanghai",0
2616,Brogen Mmesoomachukwu,Male,15878288015,19300180116@fudan.edu.cn,"925 Karlos Road, Paris",0
2617,Rozerin TRUE,Female,18994306523,19300180117@fudan.edu.cn,"794 Arden Road, Beijing",0
2618,Avraham Eliza-Jane,Male,13719556785,19300180118@fudan.edu.cn,"487 Emma-J Lane, Bangkok",0
2619,Charmian Altan,Female,18933785279,19300180119@fudan.edu.cn,"941 Johana Street, Sao Paulo",1
2620,Elliena Yussrah,Male,19172694396,19300180120@fudan.edu.cn,"343 Shaula Road, Beijing",1
2621,Ezechiel Yussrah,Male,18679359423,19300180121@fudan.edu.cn,"278 Cailen Street, Sao Paulo",0
2622,Einar Olutoni,Male,18979726866,19300180122@fudan.edu.cn,"445 Avah-R Road, Sao Paulo",1
2623,Devon Paizlie,Male,19185787522,19300180123@fudan.edu.cn,"451 Caspia Avenue, Buenos Aires",1
2624,Conlie Elana,Female,18623007807,19300180124@fudan.edu.cn,"213 Peony Avenue, Buenos Aires",0
2625,Chanelle Ysabella,Female,15823523918,19300180125@fudan.edu.cn,"476 Hallam Road, Los Angeles",0
2626,Leland Kshitiz,Male,13770607724,19300180126@fudan.edu.cn,"185 Tommas Avenue, Hong Kong",0
2627,Yixin Tymek,Male,19178705844,19300180127@fudan.edu.cn,"668 Xia-Ab Lane, Hong Kong",1
2628,Amelia-Ivy Kansiray,Female,13777865091,19300180128@fudan.edu.cn,"520 Anina Lane, Seoul",1
2629,Kass Anfaal,Female,15877054353,19300180129@fudan.edu.cn,"882 Bobbi- Street, Hong Kong",0
2630,Seli Dagmara,Female,19171907623,19300180130@fudan.edu.cn,"733 Brayda Road, Sao Paulo",0
2631,Marnii Laichlyn,Female,15823051898,19300180131@fudan.edu.cn,"350 Melane Avenue, Delhi",1
2632,Maci-Leah Tomoaki,Male,15821692082,19300180132@fudan.edu.cn,"13 Unda Road, Beijing",0
2633,Rivir Gwern,Male,19153898244,19300180133@fudan.edu.cn,"298 Reyaan Road, Tokyo",1
2634,Hanin Eder,Female,19128769855,19300180134@fudan.edu.cn,"166 Marris Avenue, Hong Kong",0
2635,Jehosheba Farah-Rose,Male,18910826358,19300180135@fudan.edu.cn,"274 Ostara Road, Delhi",1
2636,Emily-Jo Kalian,Male,19123523401,19300180136@fudan.edu.cn,"137 Zarina Road, Guangzhou",1
2637,Muhammet Airanna,Male,13711683635,19300180137@fudan.edu.cn,"262 Paarth Street, Paris",0
2638,Muram Bashair,Male,15820292716,19300180138@fudan.edu.cn,"1 Peniel Street, Guangzhou",1
2639,Imali Lula,Male,15869589400,19300180139@fudan.edu.cn,"272 Taabia Lane, Sao Paulo",1
2640,Inishka Georgie-Rose,Male,13782707460,19300180140@fudan.edu.cn,"699 Alana- Street, Bangkok",0
2641,Sidhant Leonardo,Female,18638332105,19300180141@fudan.edu.cn,"643 Alexey Street, Manila",0
2642,Rebel Javon,Female,19115323278,19300180142@fudan.edu.cn,"854 Johnma Road, Hong Kong",1
2643,Aedan Megyn,Female,15834113868,19300180143@fudan.edu.cn,"347 Gem Road, Guangzhou",1
2644,Caidy-Leigh Lili,Male,18612231986,19300180144@fudan.edu.cn,"741 Austin Road, Manila",0
2645,Jay-Jai Nikkayla,Female,18925331860,19300180145@fudan.edu.cn,"268 Holly- Road, Manila",0
2646,Maisie-Lily Sourya,Male,15851620110,19300180146@fudan.edu.cn,"612 Hayden Avenue, Madrid",0
2647,Tatenda Junior-Jay,Male,13766631573,19300180147@fudan.edu.cn,"307 Rory-J Road, Madrid",1
2648,Kerri Ainsleigh,Male,18694182143,19300180148@fudan.edu.cn,"597 Kjera Avenue, Guangzhou",0
2649,Arame Calinzi,Male,18617053698,19300180149@fudan.edu.cn,"817 Lachli Lane, Bangkok",0
2650,Ashraff Tanpreet,Female,18655307985,19300180150@fudan.edu.cn,"705 Oluwas Street, Delhi",0
2651,Sohrab Esam,Male,18997064507,19300180151@fudan.edu.cn,"629 Saho Street, London",0
2652,Teighann Eliyda,Female,18657533560,19300180152@fudan.edu.cn,"954 Mjd Avenue, Seoul",0
2653,Katie-Jo Holli-Rose,Female,13714961379,19300180153@fudan.edu.cn,"122 Tony-L Avenue, Guangzhou",1
2654,Kharthikeya Amar,Male,13771469359,19300180154@fudan.edu.cn,"468 Ma Lane, Delhi",1
2655,Armagan Kaleyll,Male,18938018433,19300180155@fudan.edu.cn,"909 Aaliah Street, Seoul",0
2656,Xixian Nitya,Male,19173831434,19300180156@fudan.edu.cn,"981 Garvan Lane, Manila",0
2657,Yossarian Raju,Female,19136369383,19300180157@fudan.edu.cn,"712 Catrin Avenue, Shanghai",0
2658,Ceilean Caoimhe-May,Female,15836567440,19300180158@fudan.edu.cn,"741 Indrid Road, Bangkok",0
2659,Tyrese Darrin,Male,13751099781,19300180159@fudan.edu.cn,"252 Kenzie Road, Manila",1
2660,Gallacher Teghan,Male,19179690971,19300180160@fudan.edu.cn,"580 Nell Avenue, Hong Kong",1
2661,Zsa Kelsi-Leiye,Male,15871522568,19300180161@fudan.edu.cn,"622 Yozge Lane, Bangkok",0
2662,Ryli Kacie-Leigh,Male,18651057497,19300180162@fudan.edu.cn,"623 Paiton Road, Guangzhou",1
2663,Keithie Sarah-Anne,Female,18990875944,19300180163@fudan.edu.cn,"181 Lola-K Road, Shanghai",1
2664,Bhreagha Aaraiz,Female,13731901975,19300180164@fudan.edu.cn,"795 Jenny Lane, London",0
2665,Maksimilian Laci'lee,Male,15829117215,19300180165@fudan.edu.cn,"122 Nevaeh Avenue, Manila",0
2666,Rayane Jasmina,Male,18626279196,19300180166@fudan.edu.cn,"649 Maskee Lane, Sao Paulo",1
2667,Tabatha Mpoi,Male,13776987597,19300180167@fudan.edu.cn,"652 Sanail Lane, Bangkok",0
2668,Conner-James Fionn,Female,13772102905,19300180168@fudan.edu.cn,"384 Jolynn Lane, Delhi",1
2669,Humera Arlin,Male,18626378096,19300180169@fudan.edu.cn,"744 Aliyu Street, Guangzhou",1
2670,Vaishali Arla,Male,18684463526,19300180170@fudan.edu.cn,"340 Mayame Street, Buenos Aires",0
2671,Asia-Leigh Daintin,Female,19176676580,19300180171@fudan.edu.cn,"693 Emit Street, Manila",1
2672,Aileana Alfons,Male,13778256221,19300180172@fudan.edu.cn,"915 Oluwak Avenue, Sao Paulo",0
2673,Aarya Agnieszka,Male,15823421244,19300180173@fudan.edu.cn,"763 Eirys Road, Guangzhou",1
2674,Emily-Nora India-Rachel,Female,13769819847,19300180174@fudan.edu.cn,"20 Jaimmi Lane, Manila",1
2675,Bridgette Paraskevi,None,13761552114,19300180175@fudan.edu.cn,"222 Murrea Road, Beijing",0
2676,Ryland Cherysse,Female,19152514357,19300180176@fudan.edu.cn,"272 Helain Road, London",0
2677,Tarek Vidur,Male,18651992521,19300180177@fudan.edu.cn,"433 Tifenn Street, Manila",1
2678,Suilven Delwin,Male,18985446271,19300180178@fudan.edu.cn,"156 Richa Lane, Hong Kong",0
2679,Rhue Sayaani,Female,18650944412,19300180179@fudan.edu.cn,"688 Aida-L Road, Seoul",0
2680,Esmie-Rose Padraig,Male,18941456618,19300180180@fudan.edu.cn,"807 Ali Road, Seoul",1
2681,Kormorran Ethan-Noah,Male,18691229445,19300180181@fudan.edu.cn,"334 Daniil Road, Bangkok",0
2682,Cosmo Kami-Mae,Male,15860207253,19300180182@fudan.edu.cn,"776 Riva-M Avenue, Madrid",1
2683,Sukrith Hisaan,None,18984339802,19300180183@fudan.edu.cn,"742 Domas Street, Delhi",0
2684,Kaname Ilyana,Female,19167684827,19300180184@fudan.edu.cn,"957 Calla Road, London",1
2685,Numra Barrie,Female,18682053951,19300180185@fudan.edu.cn,"294 Fenrir Avenue, Paris",1
2686,Kingsly Abiba,Female,18931143049,19300180186@fudan.edu.cn,"679 Brionn Lane, Delhi",1
2687,Klyde Khaila,Female,18973400697,19300180187@fudan.edu.cn,"675 Andrie Lane, London",0
2688,Chyenne Ilaisa,Female,18942717153,19300180188@fudan.edu.cn,"871 Navada Lane, Madrid",1
2689,Louis-Neil Stepan,None,15856383210,19300180189@fudan.edu.cn,"218 Ardi Lane, Madrid",1
2690,Kianna Keisha,Female,18618824213,19300180190@fudan.edu.cn,"418 Miron Avenue, Guangzhou",1
2691,Nam Javier,Male,15826383695,19300180191@fudan.edu.cn,"101 Petra Road, Paris",0
2692,Charlieboy Elle,Male,13755716465,19300180192@fudan.edu.cn,"520 Cooper Road, Shanghai",0
2693,Layton-Stewart Somto,Female,15870623186,19300180193@fudan.edu.cn,"320 Akrm Street, London",0
2694,Aurelia-Rose Aaylah,Male,13717683725,19300180194@fudan.edu.cn,"658 Laura- Avenue, Beijing",0
2695,Khalia Arriyah,Female,19117810692,19300180195@fudan.edu.cn,"316 Rhoan Road, Beijing",0
2696,Katie-Lou Cuillin,Female,18620409017,19300180196@fudan.edu.cn,"622 Lilli- Street, Tokyo",0
2697,Roaa Anan,Female,18914327099,19300180197@fudan.edu.cn,"132 Helder Avenue, Bangkok",0
2698,Hanzala Chimem,Male,15856295511,19300180198@fudan.edu.cn,"357 Yazeed Road, Madrid",1
2699,Rawan Chinedum,Male,15856316238,19300180199@fudan.edu.cn,"83 Lorian Avenue, Manila",1
2700,Saania Mikey,Female,18651165762,19300180200@fudan.edu.cn,"576 Alyssa Avenue, London",1
2701,Birgul Oliveris,Male,19128306324,19300180201@fudan.edu.cn,"582 Elisa- Street, Paris",0
2702,Grace-Anne Breiya,Male,19114392460,19300180202@fudan.edu.cn,"917 Hiruki Street, Manila",0
2703,Jiejing Mrwan,Female,19142680094,19300180203@fudan.edu.cn,"57 Lyndsa Road, Delhi",0
2704,Ameigh Brahmleen,Male,18960790872,19300180204@fudan.edu.cn,"884 Eirynn Street, Guangzhou",1
2705,Miklos Korie,Female,19128918013,19300180205@fudan.edu.cn,"917 Enitan Street, Tokyo",0
2706,Cosmin Tafawul,Male,18998145981,19300180206@fudan.edu.cn,"133 Marhan Lane, London",1
2707,Chayil Battista,Male,15853336335,19300180207@fudan.edu.cn,"314 Eneye Street, Paris",0
2708,Leiland Alleah,Male,15879929426,19300180208@fudan.edu.cn,"526 Rozie Avenue, Seoul",0
2709,Esenia Raven-Grace,Male,18654891353,19300180209@fudan.edu.cn,"771 Taroob Avenue, Paris",1
2710,Alexander-Michael Amat,Female,13745314218,19300180210@fudan.edu.cn,"477 Korra Avenue, London",1
2711,Kirstyleigh Tanishk,Male,18961084100,19300180211@fudan.edu.cn,"481 Moiz Street, Sao Paulo",1
2712,Kellen Arn,Male,15851708496,19300180212@fudan.edu.cn,"259 Tereza Street, Madrid",1
2713,Lacey-May Butool,Male,15872215318,19300180213@fudan.edu.cn,"305 Sayona Lane, Sao Paulo",0
2714,Debarghya Robyn-Marie,Male,18614605205,19300180214@fudan.edu.cn,"530 Christ Road, Manila",0
2715,Kheya Ophelio,Female,18655603196,19300180215@fudan.edu.cn,"703 Jorge Lane, Buenos Aires",0
2716,Patricia Kalle,Female,18683447805,19300180216@fudan.edu.cn,"194 Timo Lane, Beijing",1
2717,Nafil Rokhaya,Male,13756932544,19300180217@fudan.edu.cn,"176 Lowe Avenue, Delhi",0
2718,Ariba Kaniha,None,18629778546,19300180218@fudan.edu.cn,"352 Samant Avenue, Tokyo",0
2719,Natania Ali-Mae,Female,18620402646,19300180219@fudan.edu.cn,"678 Stevie Road, Buenos Aires",1
2720,Janaiyah Leior,Male,18649576032,19300180220@fudan.edu.cn,"396 Varsha Road, Buenos Aires",0
2721,Loren Onno,Male,18638670150,19300180221@fudan.edu.cn,"495 Roarke Street, Sao Paulo",0
2722,Feargus Amza,Female,13732901590,19300180222@fudan.edu.cn,"814 Hela Lane, Paris",1
2723,Tasima Kerlyn,Female,18930937621,19300180223@fudan.edu.cn,"207 Prakru Lane, Madrid",1
2724,Deming Gao,Female,18634347710,19300180224@fudan.edu.cn,"988 Parsa Avenue, Bangkok",0
2725,Jesus Melyssa,Male,13730923893,19300180225@fudan.edu.cn,"773 Jojo Street, Buenos Aires",0
2726,Afsa Macy-Lee,None,15898072739,19300180226@fudan.edu.cn,"312 Tia-Ja Avenue, Guangzhou",1
2727,Iklim Sophie-Louise,Male,13798962958,19300180227@fudan.edu.cn,"459 Barry- Avenue, Guangzhou",0
2728,Qixuan Jessica-Jay,Female,13793332767,19300180228@fudan.edu.cn,"684 Ayda Street, Beijing",0
2729,Sophieleigh Parkirti,Male,15839476058,19300180229@fudan.edu.cn,"558 Akasim Street, Guangzhou",0
2730,Kani Neamh,Female,18647683452,19300180230@fudan.edu.cn,"272 Ratu Lane, Beijing",0
2731,Saimonas Teddy-James,Female,18627414173,19300180231@fudan.edu.cn,"595 Subin Avenue, Manila",1
2732,Amariah-Grace Pari,Male,19156549744,19300180232@fudan.edu.cn,"737 Somaya Lane, Hong Kong",1
2733,Austin-John Kyler-Mary,Male,18629645522,19300180233@fudan.edu.cn,"202 Yemari Avenue, London",0
2734,Velyo Marenne,Female,13764489156,19300180234@fudan.edu.cn,"961 Zyan Road, Los Angeles",1
2735,Ernests Khaleo,Female,19111633722,19300180235@fudan.edu.cn,"248 Leigh- Lane, Delhi",0
2736,Oluwatunmishe Cassiah,Male,13714253842,19300180236@fudan.edu.cn,"678 Olatun Road, Sao Paulo",1
2737,Drurie Khalleigh-Rose,Female,13785169786,19300180237@fudan.edu.cn,"374 Joakim Lane, Tokyo",0
2738,Maimie-Jean Darci-Anna,Female,19158041507,19300180238@fudan.edu.cn,"236 Bhevin Avenue, Los Angeles",0
2739,Shanee Azka,Female,19159535646,19300180239@fudan.edu.cn,"88 Maisie Street, London",0
2740,Saafia Srestho,Male,18953994377,19300180240@fudan.edu.cn,"212 Harlye Road, Delhi",1
2741,Jorjee Doltyn,Male,18610041294,19300180241@fudan.edu.cn,"666 Kade-D Avenue, Sao Paulo",0
2742,Einoras Miley-Ann,Male,19181950617,19300180242@fudan.edu.cn,"849 Nirvan Street, Buenos Aires",1
2743,Aleazay Aylan,Female,19161171958,19300180243@fudan.edu.cn,"875 Zakhir Lane, Bangkok",1
2744,David-Jack Macgregor,Male,15860912712,19300180244@fudan.edu.cn,"880 Yoyo Street, Madrid",0
2745,Emilie-Mai Namariq,Male,18927882226,19300180245@fudan.edu.cn,"624 Alliya Avenue, Hong Kong",1
2746,Samharpreet Aayshah,Female,19136699748,19300180246@fudan.edu.cn,"25 Martai Lane, Delhi",0
2747,Sienna-Grace Ekaterina,Male,18611399645,19300180247@fudan.edu.cn,"845 Sara-K Avenue, Buenos Aires",1
2748,Jiyan Elam,Male,18979727569,19300180248@fudan.edu.cn,"533 Juliet Road, Shanghai",1
2749,Darn Tobi,Female,18956273392,19300180249@fudan.edu.cn,"682 Merced Road, Paris",0
2750,Emmaleigh Haryuvraj,Female,18959108020,19300180250@fudan.edu.cn,"709 Paul-D Road, Beijing",1
2751,Rosa-Leigh Lyle,Male,18956961323,19300180251@fudan.edu.cn,"599 Sanad Lane, Bangkok",0
2752,Tama Gerry,Female,15894979054,19300180252@fudan.edu.cn,"486 Petra Street, Shanghai",0
2753,Lexijean Nissi,Female,18653341728,19300180253@fudan.edu.cn,"134 Andi-M Avenue, Seoul",1
2754,Mymanh Daimien,Male,18989614958,19300180254@fudan.edu.cn,"179 Zhong Lane, Buenos Aires",1
2755,Ruihan Khurram,Female,13749612916,19300180255@fudan.edu.cn,"160 Navana Street, Madrid",1
2756,Fadime Farrell,Male,18674019355,19300180256@fudan.edu.cn,"439 Femke Road, Tokyo",1
2757,Samy Minahil,Male,13777901682,19300180257@fudan.edu.cn,"269 Ranvij Lane, Bangkok",1
2758,Lagertha Bradlay,Female,18654664914,19300180258@fudan.edu.cn,"535 Evagel Road, Manila",1
2759,Zinaya Ashleyann,Male,18643505473,19300180259@fudan.edu.cn,"438 Huntle Street, Delhi",0
2760,Eden-Lily Harron,Male,13740921092,19300180260@fudan.edu.cn,"11 Dutche Street, Seoul",1
2761,Eilana Loukas,Female,15827857729,19300180261@fudan.edu.cn,"264 Fionn Lane, Delhi",1
2762,Peace Morgan-Lee,Female,19153734494,19300180262@fudan.edu.cn,"365 Henry- Lane, Beijing",1
2763,Paul-Alexander Jaden,Female,15866752506,19300180263@fudan.edu.cn,"956 Jools Road, Delhi",1
2764,Saorla Asa,Male,18648473877,19300180264@fudan.edu.cn,"945 Cright Avenue, Seoul",1
2765,Hartleigh Maia-Jai,Female,13794375350,19300180265@fudan.edu.cn,"899 Mihai Road, Sao Paulo",1
2766,Ayhan Pashmak,Female,18941291934,19300180266@fudan.edu.cn,"426 Lori-A Street, Tokyo",0
2767,Leyah Korrin,Male,13753907049,19300180267@fudan.edu.cn,"69 Rosali Lane, Beijing",0
2768,Kalvin Osgar,Female,15818902547,19300180268@fudan.edu.cn,"735 Howram Avenue, Shanghai",0
2769,Yamin Quinni,Male,18915840555,19300180269@fudan.edu.cn,"331 Alvis Avenue, Beijing",1
2770,Mayeda Panagiotis,Male,18988811470,19300180270@fudan.edu.cn,"592 Lyra-J Lane, London",1
2771,Marshall-Jayden Georji,Female,19129080675,19300180271@fudan.edu.cn,"742 Daisey Street, Tokyo",1
2772,Anaelechi Morayo,Male,15812283013,19300180272@fudan.edu.cn,"537 Keviah Lane, London",0
2773,Remy-Leigh Ned,Male,18951508301,19300180273@fudan.edu.cn,"54 Jackse Avenue, Tokyo",0
2774,Libby-Anne Sharifa,Male,18937214031,19300180274@fudan.edu.cn,"755 Maddix Street, Tokyo",1
2775,Raviv Aleksandar,Female,15881761147,19300180275@fudan.edu.cn,"243 Petra- Street, Sao Paulo",1
2776,Scott-Junior Izzie-Bella,Male,18689567011,19300180276@fudan.edu.cn,"36 Zara-L Avenue, Sao Paulo",0
2777,Somtochukwu Shabaz,Female,13735689023,19300180277@fudan.edu.cn,"429 Cobey Street, Madrid",1
2778,Eva-Lee Rehyn,Female,13712229388,19300180278@fudan.edu.cn,"14 Braegh Lane, Los Angeles",0
2779,Dominic-Petru Shauni,Male,15819598498,19300180279@fudan.edu.cn,"225 Indii Street, Seoul",1
2780,Shayla Iolaus,Male,18667554476,19300180280@fudan.edu.cn,"530 Billie Lane, Guangzhou",1
2781,Aidrian Soracha,Male,19193094869,19300180281@fudan.edu.cn,"837 Talisk Road, Los Angeles",1
2782,Macauley Mekaal,Female,15873354879,19300180282@fudan.edu.cn,"274 Sukayn Avenue, Madrid",0
2783,Zavier Enoh,Male,15812651560,19300180283@fudan.edu.cn,"127 Kenzey Road, Hong Kong",0
2784,Alola Mhyrin,Male,13728736120,19300180284@fudan.edu.cn,"484 Lucia- Lane, Sao Paulo",1
2785,Rokka Belle,Male,18927741552,19300180285@fudan.edu.cn,"937 Ocean- Street, Hong Kong",0
2786,Aspen Aliya-Grace,Male,13738954495,19300180286@fudan.edu.cn,"318 Kacci Street, Beijing",0
2787,Zulfa Emelia-Jane,Male,18921955584,19300180287@fudan.edu.cn,"292 Zahrah Lane, Los Angeles",0
2788,Katelyn Kailia,Male,13746934595,19300180288@fudan.edu.cn,"734 Ainsle Road, Seoul",1
2789,Lilli-Ann Khalleigh-Rose,Female,13794535825,19300180289@fudan.edu.cn,"961 Melika Avenue, Bangkok",1
2790,Mailen Neama,Female,13713030500,19300180290@fudan.edu.cn,"993 Martie Avenue, Sao Paulo",1
2791,Carena Zilan,Male,18983963158,19300180291@fudan.edu.cn,"708 Luna-M Avenue, Manila",0
2792,Subuhi Kayden-Brian,Female,18928311243,19300180292@fudan.edu.cn,"645 Silvia Street, London",0
2793,Muhammud Arianne,Female,18654485060,19300180293@fudan.edu.cn,"791 Jaks Lane, Bangkok",0
2794,Yassmin Cheaunce,Female,15831839711,19300180294@fudan.edu.cn,"686 Roseli Avenue, Madrid",0
2795,Edlin Jotvingis,Female,18947135121,19300180295@fudan.edu.cn,"840 Niamph Lane, Manila",1
2796,Deepak Tanwen,Male,18660897765,19300180296@fudan.edu.cn,"21 Tali Lane, London",0
2797,Jochem Amelia-Ivy,Female,19123858811,19300180297@fudan.edu.cn,"340 Sia Road, Delhi",0
2798,Kadis Coire,Female,18968439677,19300180298@fudan.edu.cn,"362 Kinsey Road, Tokyo",1
2799,Prince Nicola,Female,15892202054,19300180299@fudan.edu.cn,"683 Alf Lane, Hong Kong",1
2800,Anthony-Lee Alishah,Male,19183476073,19300180300@fudan.edu.cn,"949 Hanga Road, Sao Paulo",1
2801,Freddie-James Kaylib-Lee,Female,19137702931,19300180301@fudan.edu.cn,"673 Kenzie Street, Beijing",0
2802,Kaio Kenia,Male,18929242243,19300180302@fudan.edu.cn,"578 Elliso Lane, Tokyo",1
2803,Ritaj Aoimai,Male,18684439187,19300180303@fudan.edu.cn,"573 Artair Avenue, Guangzhou",0
2804,Aviana-Grayse Shaula,Female,13756696508,19300180304@fudan.edu.cn,"73 Izyan Lane, Hong Kong",0
2805,Winter Adeleke,Male,18641670822,19300180305@fudan.edu.cn,"612 Kaylum Street, Shanghai",0
2806,Zeyneb Bara-Ah,Male,18943275636,19300180306@fudan.edu.cn,"678 Manrai Road, Delhi",1
2807,Pallabi Mohamed,Female,15841843093,19300180307@fudan.edu.cn,"591 Nafiyo Street, Los Angeles",1
2808,Krue Bracken,Female,18971697902,19300180308@fudan.edu.cn,"48 Aaron- Avenue, London",1
2809,Myah-Rose Caddie-Elizabeth,Male,18943778653,19300180309@fudan.edu.cn,"450 Shumin Street, Beijing",1
2810,Chloe-Elizabeth Goudy,Male,15833975550,19300180310@fudan.edu.cn,"221 Thea-J Lane, Seoul",1
2811,Alan-Linzie Metin,Female,15818338760,19300180311@fudan.edu.cn,"64 Saamia Street, Hong Kong",1
2812,Corrah Calin-Ionut,Female,18911910747,19300180312@fudan.edu.cn,"882 Areen Avenue, Tokyo",1
2813,Sara-Maria Calsey,Male,13716932124,19300180313@fudan.edu.cn,"922 Jase-J Avenue, Shanghai",1
2814,Akinleye Marwa,Female,19146131949,19300180314@fudan.edu.cn,"367 Cheyan Avenue, Shanghai",1
2815,Blake Cara-Violet,Female,18932906547,19300180315@fudan.edu.cn,"731 Elogho Street, Seoul",1
2816,Gaida Shynu,Female,15861411946,19300180316@fudan.edu.cn,"150 Oyinmi Street, Los Angeles",1
2817,Pei Fynn,Female,19112719383,19300180317@fudan.edu.cn,"651 Onic Road, Shanghai",0
2818,Clifford Sihao,Female,13733653750,19300180318@fudan.edu.cn,"27 Damyn Road, Paris",1
2819,John Manveer,Male,18642170140,19300180319@fudan.edu.cn,"94 Ashaly Road, Tokyo",0
2820,Alfie-George Jazmin,Male,13792619577,19300180320@fudan.edu.cn,"111 Billie Avenue, London",0
2821,Fionnbharr Omedya,Female,18631496562,19300180321@fudan.edu.cn,"894 Freddi Road, Manila",0
2822,Gesel Aryia,Male,18955767219,19300180322@fudan.edu.cn,"920 Yaqoob Lane, Sao Paulo",0
2823,Riches Shad,Male,18997348362,19300180323@fudan.edu.cn,"746 A-Jay Road, Madrid",0
2824,Ishaaq Yugveer,Female,18961193392,19300180324@fudan.edu.cn,"120 Nimal Road, Paris",1
