,name,phone_number,email,contacts,address
2086,Amaila Books,19145562140,19307130086@sjtu.edu.cn,Aurora-Joan Aengus,"472 Moli Avenue, Paris"
2087,Janael's,13779340412,19307130087@sjtu.edu.cn,Cuillin Benamin,"642 Mya-Leig Avenue, Beijing"
2088,Nora Press,15892401839,19307130088@sjtu.edu.cn,Aoting Caalin,"394 Mohtada Street, Paris"
2089,Ayvah Books,18649356352,19307130089@sjtu.edu.cn,Onanefe Eira,"793 Rihanna Road, Manila"
2090,Erin-Amelia's,13738221319,19307130090@sjtu.edu.cn,Magnus-Ailig Alhassan,"728 Mackynzi Lane, Manila"
2091,Fianna's,18995017151,19307130091@sjtu.edu.cn,Liliya Breege,"431 Moeletsi Street, Paris"
2092,Bibi Books,18633684718,19307130092@sjtu.edu.cn,Gwyneth Brianni,"369 Tomasz Lane, Los Angeles"
2093,Tate's,13791130577,19307130093@sjtu.edu.cn,Iyosayi Janat,"648 Kloeh Street, Tokyo"
2094,Chuhdary's,18997788551,19307130094@sjtu.edu.cn,Sum Motoi,"387 Lorrin Street, Manila"
2095,Arooj Press,19172183280,19307130095@sjtu.edu.cn,Neko Magnie,"121 Leigharr Road, Tokyo"
2096,Ryley's,18623125067,19307130096@sjtu.edu.cn,Kaylamarie Zara-Rose,"559 Tonice Road, Paris"
2097,Eogan's,19170374586,19307130097@sjtu.edu.cn,Boto Indie-Louise,"906 Deeko Street, Beijing"
2098,Nilesh House,18932461781,19307130098@sjtu.edu.cn,Zonira Kan,"189 Jack-Jay Lane, Manila"
2099,Mikiyasi's,13716387219,19307130099@sjtu.edu.cn,Feya Taiba-Noor,"909 Hale Lane, Tokyo"
2100,Nafiseh House,18647599765,19307130100@sjtu.edu.cn,Nuna Kynli,"735 Jianle Avenue, Beijing"
2101,Andreas-Zachari's,13768588298,19307130101@sjtu.edu.cn,Aahiluddin Danis,"789 Perrie Road, Delhi"
2102,Olava Books,19199993067,19307130102@sjtu.edu.cn,Rydan Layci,"37 Jazbia Avenue, Delhi"
2103,Maggie-May Press,15885657339,19307130103@sjtu.edu.cn,Oluwadamilare Tianna-Belle,"213 Lucyjo Avenue, Madrid"
2104,Derrin House,18993211737,19307130104@sjtu.edu.cn,Mereseini Jay-Lee,"871 Fahim Avenue, Delhi"
2105,Rey Press,18687711340,19307130105@sjtu.edu.cn,Finch Mia-Olivia,"75 Vignesh Avenue, Madrid"
2106,Damir Books,18673615386,19307130106@sjtu.edu.cn,Esra Anna-Katerina,"434 Fredi Street, Los Angeles"
2107,Braegan House,18919842235,19307130107@sjtu.edu.cn,Saxe Laedemi,"246 Ceri Road, Guangzhou"
2108,Ebn's,18951722322,19307130108@sjtu.edu.cn,Egidija Harun,"90 Shuo Lane, Beijing"
2109,Raif's,19123515529,19307130109@sjtu.edu.cn,Numa Hobbes,"600 Sharyse Street, Manila"
2110,Lishitha House,18612870414,19307130110@sjtu.edu.cn,Havanah Isaac-Jacob,"896 Makeida Street, Buenos Aires"
2111,Grzegorz Press,15898729320,19307130111@sjtu.edu.cn,Morann Ragid,"578 Ephrata Road, Beijing"
2112,Issouf Books,18626358338,19307130112@sjtu.edu.cn,Davey Mercedes-Cherie,"85 Jagraj Avenue, Beijing"
2113,Hridhaan House,13789968252,19307130113@sjtu.edu.cn,Karie Ayshah,"780 Sausan Street, Los Angeles"
2114,Dugal Press,18678793402,19307130114@sjtu.edu.cn,Faye-Hazel Kaelan,"667 Ellie-Mi Street, Seoul"
2115,Avaa's,13746797387,19307130115@sjtu.edu.cn,Starlette Emi-Leigh,"507 Lasso Street, Hong Kong"
2116,Lillie-Jo House,15820964013,19307130116@sjtu.edu.cn,Clemens Lilias-Anne,"849 Annie-Ja Avenue, Buenos Aires"
2117,Teddie Press,18986013540,19307130117@sjtu.edu.cn,Iniyaa Darci-Anne,"940 Ayaana Lane, Delhi"
2118,Alfie-Jack's,18641989581,19307130118@sjtu.edu.cn,Kelsie-Ann Veedel,"969 Medha Lane, Seoul"
2119,Millie-Essie Books,19126229270,19307130119@sjtu.edu.cn,Irhaa Zixian,"395 Cai Lane, Guangzhou"
2120,Lilyrose House,18636271278,19307130120@sjtu.edu.cn,Layla-Grace Khawaja,"867 Akanksha Road, Tokyo"
2121,Letycja Press,19199629641,19307130121@sjtu.edu.cn,Krysztof Ayla-May,"840 Oaklin Street, Tokyo"
2122,Hyeonseo's,18644976221,19307130122@sjtu.edu.cn,Keaton Tage,"164 Prayushi Road, Hong Kong"
2123,Hydie House,18984851477,19307130123@sjtu.edu.cn,James-Thomas Eugeniusz,"656 Azmar Avenue, Los Angeles"
2124,Akaash Press,15861904597,19307130124@sjtu.edu.cn,Murtagh Edite,"784 Brannon Avenue, Guangzhou"
2125,Jolee's,15837872316,19307130125@sjtu.edu.cn,Raygan Aakruti,"676 Anizoba Lane, London"
2126,Seyansh Press,18629741962,19307130126@sjtu.edu.cn,Nova Saraleigh,"536 Mahak Street, Tokyo"
2127,Luna-Wolf Books,13743858237,19307130127@sjtu.edu.cn,Kallie-Hope Yoan,"99 Ruby-Wre Street, Sao Paulo"
2128,Vaida Books,18940679264,19307130128@sjtu.edu.cn,Graison Emmalilly,"506 Keveiah Avenue, Paris"
2129,Chaya House,18678771229,19307130129@sjtu.edu.cn,Orein Wenjing,"446 Calli Road, Sao Paulo"
2130,Lexii Books,19187459449,19307130130@sjtu.edu.cn,Navjodh Naowa,"671 Lacie-Mi Avenue, Hong Kong"
2131,Sema Press,19167819959,19307130131@sjtu.edu.cn,Ameed Myleigh-Mo,"816 Rajvika Lane, Sao Paulo"
2132,Marnie-Leigh's,19195911372,19307130132@sjtu.edu.cn,Dhairya Camie,"59 Skylar Street, Manila"
2133,Ellise House,15887533028,19307130133@sjtu.edu.cn,Nealla Sara-Charlotte,"278 Cami-Li Avenue, Madrid"
2134,Aubreigh House,18655820965,19307130134@sjtu.edu.cn,Morgan-Leigh Dannielle,"581 Ladebi Street, Madrid"
2135,Ishfa's,15897603577,19307130135@sjtu.edu.cn,Jayme Abdullah,"176 Kaelo Road, Sao Paulo"
2136,Sarah-Cristiana Press,15854527788,19307130136@sjtu.edu.cn,Emilius Aaronlee,"34 Timoor Avenue, Buenos Aires"
2137,Baldur Press,19198536254,19307130137@sjtu.edu.cn,Murphie Arla,"453 Tinotend Road, Sao Paulo"
2138,Wilbur's,19181604230,19307130138@sjtu.edu.cn,Miron Destinyjane,"853 Ual Avenue, Madrid"
2139,Udochukwu Books,15878822999,19307130139@sjtu.edu.cn,Mehgan Naysa,"98 Ellijah Street, Tokyo"
2140,Iqbal Press,19184232063,19307130140@sjtu.edu.cn,Lucas Frazier,"224 Adecyn-L Avenue, Beijing"
2141,Dino's,18924984005,19307130141@sjtu.edu.cn,Milaya Vishap,"735 Orna Street, Guangzhou"
2142,Kandace House,19140928187,19307130142@sjtu.edu.cn,Nela Aamina,"854 Neivah Lane, Hong Kong"
2143,Aveer House,18929520760,19307130143@sjtu.edu.cn,Cullan Taylor-Leigh,"228 Cameron Road, Paris"
2144,Alliannah Books,18697818560,19307130144@sjtu.edu.cn,Zamari Adeera,"733 Palmer Street, Delhi"
2145,Natasa Press,18629082655,19307130145@sjtu.edu.cn,Rionach Mariannah,"672 Katriel Avenue, Paris"
2146,Qiaotong Press,18674642468,19307130146@sjtu.edu.cn,Erleen Iglika,"584 Traolach Lane, Guangzhou"
2147,Kobhen Press,15836376069,19307130147@sjtu.edu.cn,Stephen-Paul Miali,"773 Raeden Street, Hong Kong"
2148,Aayshah's,15816334079,19307130148@sjtu.edu.cn,Patric Emmalee,"224 Phoebe Avenue, Madrid"
2149,Miah-Leigh Books,13763075642,19307130149@sjtu.edu.cn,Ned Emma,"845 Jaymee-L Lane, Paris"
2150,Mai'a Press,13722555977,19307130150@sjtu.edu.cn,Dalaigh Andikan,"121 Eyad Avenue, Guangzhou"
2151,Lam Press,18980769222,19307130151@sjtu.edu.cn,Zayne Naarah,"137 Alexus Street, Madrid"
2152,Chaudhary Books,13795970003,19307130152@sjtu.edu.cn,Rigo Amzie,"477 Falluin Lane, Bangkok"
2153,Chikaima Books,15851802091,19307130153@sjtu.edu.cn,Dillan Druss,"76 Areyana Street, Guangzhou"
2154,Zaythen Books,15833221759,19307130154@sjtu.edu.cn,Souleymane Dumolwakhe,"199 Keneilwe Road, Madrid"
2155,Lauchlan's,15877924595,19307130155@sjtu.edu.cn,Manaf Aksil,"928 Talyn Street, Delhi"
2156,Binyameen House,13739944585,19307130156@sjtu.edu.cn,Akshan Aysa-Harrison,"358 Diva Avenue, Buenos Aires"
2157,Sophiemae House,13768666624,19307130157@sjtu.edu.cn,Leah-Jane Hiteesha,"6 Conrad Road, Paris"
2158,Sidni's,18943450603,19307130158@sjtu.edu.cn,Moyinoluwa Maylah,"427 Alyssa-M Street, Manila"
2159,Hanna-Louise's,19134730969,19307130159@sjtu.edu.cn,Weeam Chloe-Leigh,"189 Zufash Street, Seoul"
2160,Lilly-Elizabeth House,18635660699,19307130160@sjtu.edu.cn,Atley Laowy,"378 Jayden Road, London"
2161,Sampreet's,15816659509,19307130161@sjtu.edu.cn,Ellie-Lou Kenyon,"62 Marlie-R Street, Tokyo"
2162,Raymond-James House,19162495009,19307130162@sjtu.edu.cn,Hilarie Tiaa,"600 Asrai Road, Guangzhou"
2163,Shola's,18957914663,19307130163@sjtu.edu.cn,Stefanie Carsan,"36 Carlotta Lane, Hong Kong"
2164,Yannai Books,19132082253,19307130164@sjtu.edu.cn,Stavya Anvi,"902 Anjan Road, Paris"
2165,Zoya Books,18653952647,19307130165@sjtu.edu.cn,Mollay Esme,"814 Dallin Avenue, Bangkok"
2166,Haipei House,13780934453,19307130166@sjtu.edu.cn,Romani-May Boleyn,"177 Aalyah Lane, Paris"
2167,Moryn Press,13772209394,19307130167@sjtu.edu.cn,Lianna Dakota-Rose,"724 Aashi Road, Buenos Aires"
2168,Arnon's,18660170220,19307130168@sjtu.edu.cn,Yoyo Mileigh,"103 Kian Street, Guangzhou"
2169,Gaghan Press,18985835904,19307130169@sjtu.edu.cn,Adara Kairen,"869 Mohammad Lane, Los Angeles"
2170,Izyaan Press,18949675348,19307130170@sjtu.edu.cn,Maddison-Leigh Estee,"871 Hannelot Street, London"
2171,Rease Press,19127505277,19307130171@sjtu.edu.cn,Briadhea-Lyn Esmee-Marie,"602 Israel Road, Hong Kong"
2172,Riyver-Raven Press,19190263593,19307130172@sjtu.edu.cn,Harrison-Russell Bastien,"67 Saafiya Street, Bangkok"
2173,Lillie-Skye House,13769946698,19307130173@sjtu.edu.cn,Aaruhi Mariska,"500 Kedric Lane, Madrid"
2174,Oluwamodupe Books,15896105043,19307130174@sjtu.edu.cn,Edrikas Luciana,"166 Runo Road, London"
2175,Kardi Books,15892766279,19307130175@sjtu.edu.cn,Gulsen Xia,"436 Chekwube Street, Sao Paulo"
2176,Nivaya House,18923325089,19307130176@sjtu.edu.cn,Jaydn Corentin,"85 Jaydyn-J Street, Delhi"
2177,Charlie-Rose Press,18644826711,19307130177@sjtu.edu.cn,Reign Aldo,"901 Arraya Lane, Buenos Aires"
2178,Maili House,18685769345,19307130178@sjtu.edu.cn,Maliha Aubrie,"863 Ophelio Lane, Hong Kong"
2179,Tianne-Marie Books,15867574637,19307130179@sjtu.edu.cn,Lasana Saeed,"786 Pj Street, Hong Kong"
2180,Kien Books,19135623871,19307130180@sjtu.edu.cn,Phaedra Noshaba,"229 Thorstei Lane, Shanghai"
2181,Jorja-Mae House,18620090024,19307130181@sjtu.edu.cn,Rai-An Joszko,"99 Kailey Street, Hong Kong"
2182,Dayli Press,18958935232,19307130182@sjtu.edu.cn,Folajimi Yedhesshwaran,"449 Eldana Avenue, Los Angeles"
2183,Harland's,18676121484,19307130183@sjtu.edu.cn,Cherelle Zou,"157 Maariya Avenue, Buenos Aires"
2184,Samara House,19169950007,19307130184@sjtu.edu.cn,Y Maely,"217 Liliya Lane, Shanghai"
2185,Lailand Books,19122936453,19307130185@sjtu.edu.cn,Yernazar Ademar,"81 Aynsleig Street, Beijing"
2186,Mccall Books,18912547597,19307130186@sjtu.edu.cn,Fahd Meribelle,"129 Miley Lane, Hong Kong"
2187,Jaydenjames House,18948309055,19307130187@sjtu.edu.cn,Chionne Anson,"438 Shimla Road, Delhi"
2188,Cartez House,19150137947,19307130188@sjtu.edu.cn,Shauna Leaven,"19 Jaejae Street, Manila"
2189,Ayobola Press,18998815555,19307130189@sjtu.edu.cn,Ramisa Louisa-Nina,"241 Ronimore Lane, Bangkok"
2190,Wahid Press,15811362484,19307130190@sjtu.edu.cn,Tayyeba Ashley,"671 Kausar Road, Madrid"
2191,Georgia-Rae Books,18922161106,19307130191@sjtu.edu.cn,Hothra Morta,"554 Rylee-Th Road, London"
2192,Mallku Press,13723823688,19307130192@sjtu.edu.cn,Sidra Riddhi,"572 Yusra Street, Guangzhou"
2193,Tafara Books,15831690463,19307130193@sjtu.edu.cn,Garvit Shaghanashree,"520 Ishar Street, Paris"
2194,Aadvika's,13720463338,19307130194@sjtu.edu.cn,Eileadh Tawonashe,"794 Callai Avenue, Shanghai"
2195,Corran-Junior's,13746317809,19307130195@sjtu.edu.cn,Kaue Darcie-Jai,"855 Nula Avenue, Shanghai"
2196,Arloh's,13776027329,19307130196@sjtu.edu.cn,Anthony-Lee Maija,"559 Tophina Lane, Delhi"
2197,Teegan House,18914940043,19307130197@sjtu.edu.cn,Yulia Caylon,"470 Carly-Ra Lane, Manila"
2198,Milton House,15850989792,19307130198@sjtu.edu.cn,Prakruti Kamar,"17 Aboubakr Road, Madrid"
2199,Scout Books,15832978492,19307130199@sjtu.edu.cn,Soreeya Carly-Ann,"337 Louen Avenue, London"
2200,Kerrin Books,13753731518,19307130200@sjtu.edu.cn,Kullen Olyvia,"788 Nayyirah Road, Los Angeles"
2201,Matthieau-John Press,13733050364,19307130201@sjtu.edu.cn,Sofeeia Nyhira,"180 Aley Avenue, Hong Kong"
2202,Nusayba House,15886181695,19307130202@sjtu.edu.cn,Eiledh Tilia,"754 Raumaan Street, Guangzhou"
2203,Ilayda House,19111268698,19307130203@sjtu.edu.cn,Avneesh Essey,"681 Irvyn Avenue, Tokyo"
2204,Iori Press,18640280042,19307130204@sjtu.edu.cn,Abdalhai Tonderai,"581 Aqiilah Avenue, Delhi"
2205,Timotei House,13738834005,19307130205@sjtu.edu.cn,Kamsiyochukwu Geetikveera,"423 Taig Avenue, London"
2206,Mirell Press,18911693084,19307130206@sjtu.edu.cn,Xi Caihden,"176 Ben Road, London"
2207,Lotfi Press,18934052236,19307130207@sjtu.edu.cn,Ikenna Evinnie,"721 Magsud Road, Los Angeles"
2208,Laura-Jayne House,13721705224,19307130208@sjtu.edu.cn,Divija Gexian,"821 Huck Avenue, Seoul"
2209,Alahna Press,13759153703,19307130209@sjtu.edu.cn,Xixian Nivritti,"608 Chepi Street, Tokyo"
2210,Kolben's,15852601151,19307130210@sjtu.edu.cn,Anzhi Lilly-Margarat,"27 Charleig Road, Hong Kong"
2211,Shanzeh Press,13734384164,19307130211@sjtu.edu.cn,Micheil Zhafira,"954 Naomi Street, Hong Kong"
2212,Dante House,19142746129,19307130212@sjtu.edu.cn,Skye-Leigh Adalind,"305 Mehrmaa Avenue, London"
2213,Justine's,18948527236,19307130213@sjtu.edu.cn,Jaymy Boah,"863 Orla-Jea Road, Hong Kong"
2214,Oluwafolayemi Press,13771395715,19307130214@sjtu.edu.cn,Yanek Levi-Logan,"777 Annellis Lane, Tokyo"
2215,Myli's,19128209975,19307130215@sjtu.edu.cn,Luc-Anthony Vafa,"836 Caillen Street, Hong Kong"
2216,Malachie's,19161651446,19307130216@sjtu.edu.cn,Abdul-Hafiz Kyila,"416 Erenay Lane, Paris"
2217,Novah-Leigh's,18655392614,19307130217@sjtu.edu.cn,Codie-Lee Suri,"87 Breea Street, Paris"
2218,Grofu Press,18950945639,19307130218@sjtu.edu.cn,Amat Tegan-Louise,"163 Kilen Avenue, Madrid"
2219,Maisyn House,13764967725,19307130219@sjtu.edu.cn,Selim Hibba-Tul-Jameel,"93 Luca-Sco Street, Paris"
2220,Martha-Skye's,19138905125,19307130220@sjtu.edu.cn,Cole-Brian Raihan,"810 Rraiyah Road, Manila"
2221,Thorfin Books,18982147012,19307130221@sjtu.edu.cn,Daibhidh Aela,"619 Gita Street, Shanghai"
2222,Scarlett-Leigh's,15847659985,19307130222@sjtu.edu.cn,Rhania Halleli,"806 Yushu Avenue, Sao Paulo"
2223,Ryan-Andrew Books,15896596537,19307130223@sjtu.edu.cn,Taym Leeland-James,"260 Anjali Road, Paris"
2224,Jovanjit Press,18913801073,19307130224@sjtu.edu.cn,Halle-Mae Leonna,"428 Daisee Lane, Manila"
2225,Cinders Books,19166230837,19307130225@sjtu.edu.cn,Kally Fareen,"156 Aileas Road, Beijing"
2226,Nizah House,18638237802,19307130226@sjtu.edu.cn,Onua Ayomiyato,"550 Wiktoria Lane, Bangkok"
2227,Aayaan's,19131525398,19307130227@sjtu.edu.cn,Tianming Eliyas,"295 Munana Road, Paris"
2228,Dinuthi House,18984605681,19307130228@sjtu.edu.cn,Sabreena Millie-Essie,"690 Oluwaseg Road, Hong Kong"
2229,Cendall's,13728718861,19307130229@sjtu.edu.cn,Evie-May Shiniece,"988 Marija Lane, Manila"
2230,Murin Press,19198830386,19307130230@sjtu.edu.cn,Belisario Keating,"929 Oliver-T Lane, Bangkok"
2231,Thaanya Press,15864482697,19307130231@sjtu.edu.cn,Aonann Trigg,"50 Oktawian Road, Bangkok"
2232,Saphira Press,19164166943,19307130232@sjtu.edu.cn,Olwyn Derrie,"422 Hayden-M Avenue, Tokyo"
2233,Lynsey House,18654857854,19307130233@sjtu.edu.cn,Meabh Kobimtochi,"570 Janesh Street, Seoul"
2234,Jeshurun Books,18613746210,19307130234@sjtu.edu.cn,Raffi Siana,"488 Ohran Avenue, Manila"
2235,Amila Books,13743247835,19307130235@sjtu.edu.cn,Haoqi Juan,"192 Arshia Lane, Seoul"
2236,Aivis Press,18681185760,19307130236@sjtu.edu.cn,Genesa Skyelar,"7 Kaysha-J Lane, Los Angeles"
2237,Setin Press,15883130362,19307130237@sjtu.edu.cn,Saiansh Niamin,"650 Edina Avenue, Madrid"
2238,Imani's,18966709570,19307130238@sjtu.edu.cn,Oluwashikemi Carson-Ray,"996 Thushin Road, Shanghai"
2239,Mehmet-Ali House,13789376882,19307130239@sjtu.edu.cn,Latefa Laeigha-Rose,"664 Ifenna Street, Madrid"
2240,Tahoma House,13794207366,19307130240@sjtu.edu.cn,Jasbir Keavy,"366 Connie-M Street, Shanghai"
2241,Saratu Press,13782709316,19307130241@sjtu.edu.cn,Aiylah Ludwik,"198 Abbaigh Lane, Tokyo"
2242,Bashir's,18636716282,19307130242@sjtu.edu.cn,Elleanna Kacee-Lee,"355 Cerie Road, Madrid"
2243,Simbiat Press,18976861742,19307130243@sjtu.edu.cn,Yaseen Ariana,"133 Boleyn Avenue, Manila"
2244,Aaston's,13755199796,19307130244@sjtu.edu.cn,Ronalie Connan,"500 Sariya Avenue, Paris"
2245,Bluebell Books,18946934637,19307130245@sjtu.edu.cn,Ramisa Emira,"109 Lauriann Lane, Buenos Aires"
2246,Aspen Books,15889451443,19307130246@sjtu.edu.cn,Suleiman Akeem,"597 Tamirlan Lane, London"
2247,Lilja's,19119040194,19307130247@sjtu.edu.cn,Harmony-Paige Khondoker,"314 Alyxs Road, Manila"
2248,Rouxi's,15889852740,19307130248@sjtu.edu.cn,Ava-Mae Lyall,"653 Muskaan Avenue, Delhi"
2249,Johanna's,18694642739,19307130249@sjtu.edu.cn,Lilleymae Caja,"850 Mayalen Road, Hong Kong"
2250,Leannah's,15850612802,19307130250@sjtu.edu.cn,Rojava Sarvin,"162 Toka Street, Hong Kong"
2251,Aliyu Books,19162415305,19307130251@sjtu.edu.cn,Suna Kouper,"252 Kelci-Lo Road, Madrid"
2252,Savannah-Jayde Press,19180582921,19307130252@sjtu.edu.cn,Didemsu Lucia-Rose,"734 Jaime Avenue, London"
2253,Eoghan-Rua Press,18984364780,19307130253@sjtu.edu.cn,Cailean Sabreena,"429 Blythe Street, Paris"
2254,Roselia House,19183818130,19307130254@sjtu.edu.cn,Humam Faseeha,"316 Shabaz Lane, Guangzhou"
2255,Tawina Press,18670621517,19307130255@sjtu.edu.cn,Lara-May Zaynb,"784 Fyodor Lane, Sao Paulo"
2256,Phoebe-Jayne Books,19180942652,19307130256@sjtu.edu.cn,Louisa-Mai Tanish,"211 Othniel Avenue, Shanghai"
2257,Elishka Books,15838556812,19307130257@sjtu.edu.cn,Nizar Oaklynn,"975 Ho Street, Tokyo"
2258,Cody-Ross Books,13776203676,19307130258@sjtu.edu.cn,Brooks Inness,"154 Italiann Street, Paris"
2259,Auristelle House,13733371712,19307130259@sjtu.edu.cn,Qismah Kardelen,"13 Vidushik Street, London"
2260,Toby-Lee Press,15812689769,19307130260@sjtu.edu.cn,Mico Highlande,"883 Bacar Street, Bangkok"
2261,Marnie Press,18633682194,19307130261@sjtu.edu.cn,Rudii Hunter-Duncan,"436 Cayle Street, Sao Paulo"
2262,Jensin Press,19131871017,19307130262@sjtu.edu.cn,Raegan Cailah,"191 Timofei Road, Manila"
2263,Winner House,15863084956,19307130263@sjtu.edu.cn,Alaya Svanika,"719 Anya-Jay Lane, Manila"
2264,Vishwa Books,18624458709,19307130264@sjtu.edu.cn,Lucy-Kate Seaira,"508 Kenzi Lane, Sao Paulo"
2265,Vansen House,18638525618,19307130265@sjtu.edu.cn,Divinefavour Kaydon,"365 Elin Road, London"
2266,Ramin's,18630623177,19307130266@sjtu.edu.cn,George-Henry Ethane,"486 Jorjee Road, Bangkok"
2267,Joah Books,18615070343,19307130267@sjtu.edu.cn,Bariah Carl-Peter,"483 Aniruddh Avenue, Delhi"
2268,Hollis Press,15878582308,19307130268@sjtu.edu.cn,Casey-Ann Maicie,"435 Ammarah Lane, Hong Kong"
2269,Macey Books,18683271651,19307130269@sjtu.edu.cn,Dorka Chioma,"220 Telfer Avenue, Guangzhou"
2270,Yushu House,13748740368,19307130270@sjtu.edu.cn,Aroush Arno,"299 Rixon Road, Paris"
2271,Elisabella Books,15878643679,19307130271@sjtu.edu.cn,Mallaidh Ellida,"341 Oluwaseg Avenue, Manila"
2272,Luna's,13736119570,19307130272@sjtu.edu.cn,Marelize Logyn,"909 Koshan Lane, Manila"
2273,Keana Press,19115543009,19307130273@sjtu.edu.cn,Ayobami Cuthbert,"628 Jorcina Avenue, Shanghai"
2274,Parshwa House,15812407121,19307130274@sjtu.edu.cn,Yabesera Shimon,"229 Dex Street, Beijing"
2275,Aleah-Jay's,13716840945,19307130275@sjtu.edu.cn,Rutab Christoffel,"216 Efa-Rose Street, Manila"
2276,Oswald's,18944981127,19307130276@sjtu.edu.cn,Stephan Saymeen,"34 Kyrah-Le Lane, Tokyo"
2277,Manal Press,13751916512,19307130277@sjtu.edu.cn,Osemengbe Posie,"754 Ara-Oluw Street, Buenos Aires"
2278,Danielo Books,18656231222,19307130278@sjtu.edu.cn,Rikku Yi-Lan,"335 Junli Street, Manila"
2279,Rocket's,15817415024,19307130279@sjtu.edu.cn,James-Allan Steevie,"415 Shilan Road, Bangkok"
2280,Faaizah House,18980433941,19307130280@sjtu.edu.cn,Wilber Andhrianos,"319 Samyutha Avenue, Buenos Aires"
2281,Stepanka Press,15822129624,19307130281@sjtu.edu.cn,Dilane Lake,"760 Alicia-A Road, Delhi"
2282,Tyr's,13716279428,19307130282@sjtu.edu.cn,Noah-Jay Serena-Mei,"952 Minahil Avenue, Seoul"
2283,Simeon Books,18647001733,19307130283@sjtu.edu.cn,Daryll Fardows,"910 Argyle Avenue, Hong Kong"
2284,Dmitrii Books,13730460900,19307130284@sjtu.edu.cn,Macen Charleen,"909 Daisy-Ra Lane, Shanghai"
2285,Cowyn House,18619987430,19307130285@sjtu.edu.cn,Mark-Lee Ramiz,"832 Sheamus Road, Buenos Aires"
2286,Unda's,13724947729,19307130286@sjtu.edu.cn,Menna Kordell,"297 Slade Street, Manila"
2287,Kamran House,15818032524,19307130287@sjtu.edu.cn,Karcey Tilia,"521 Lily-Bel Street, Los Angeles"
2288,David-Jack Books,15882374020,19307130288@sjtu.edu.cn,Ciarrah Morten,"594 Ebbie Lane, Madrid"
2289,Premona's,18619515061,19307130289@sjtu.edu.cn,Codey Sarayu,"784 Ivy-Loui Avenue, Seoul"
2290,Romeao's,13755636860,19307130290@sjtu.edu.cn,Anvita Ayla-Nur,"220 Miyasha Road, Beijing"
2291,Ava-Poppy House,19111577665,19307130291@sjtu.edu.cn,Kaci-Rose Zijing,"544 Armel Street, Bangkok"
2292,Celise Books,18966325135,19307130292@sjtu.edu.cn,Hanan Charlay,"810 Rhue Road, Madrid"
2293,Armin-Matei House,15867745192,19307130293@sjtu.edu.cn,Berty Sehar,"859 Miya-Sof Lane, Shanghai"
2294,Laciann's,18649046157,19307130294@sjtu.edu.cn,Fizzah Aarin,"941 Lucille Street, Buenos Aires"
2295,Ryan-Andrew Press,13743340945,19307130295@sjtu.edu.cn,Loke Leyson,"433 Lorelye Road, Manila"
2296,Divansh Books,13775277681,19307130296@sjtu.edu.cn,Jayden-Paul Rhyann,"795 Shania Lane, Hong Kong"
2297,Eseoghene House,18981002298,19307130297@sjtu.edu.cn,Kenzay Ezmi,"181 Jorjay Street, Paris"
2298,Oswin Books,18941430613,19307130298@sjtu.edu.cn,Damesha April-Lillie,"314 Omasiric Road, Paris"
2299,Emily-Joan Books,13737308637,19307130299@sjtu.edu.cn,Roarke Enja,"542 Georgena Road, Los Angeles"
2300,Beftu Books,15859651817,19307130300@sjtu.edu.cn,Betty Ronav,"554 Devinas Lane, Manila"
2301,Madie's,18696586795,19307130301@sjtu.edu.cn,Arley Aayansh,"864 Devhan Road, Shanghai"
2302,Kaja's,15832962835,19307130302@sjtu.edu.cn,Kiratveer Erica,"56 Jazzlene Street, Hong Kong"
2303,Bisan House,18658966132,19307130303@sjtu.edu.cn,Eden-Faith Kali-Grace,"584 Pauljohn Avenue, Hong Kong"
2304,Mallku House,19188280646,19307130304@sjtu.edu.cn,Elnaz Amber-Jane,"907 Klarah Street, Beijing"
2305,Annlouise Press,19170133018,19307130305@sjtu.edu.cn,Hareera Bjelle,"937 Kalabe Street, Sao Paulo"
2306,Carrie House,18991006080,19307130306@sjtu.edu.cn,Ondine Lute,"313 Hallie-J Road, Buenos Aires"
2307,Deone-Hope's,19192366222,19307130307@sjtu.edu.cn,Dakshdeep Chelsey,"187 Chen Lane, Hong Kong"
2308,Zayla's,18638691124,19307130308@sjtu.edu.cn,Akasha Sanveer,"555 Raina Avenue, Beijing"
2309,Kahutia House,19116758561,19307130309@sjtu.edu.cn,Ayd Aveneet,"787 Aarchie Avenue, Madrid"
2310,Mohith Books,15817999292,19307130310@sjtu.edu.cn,Luca-Ray Aayden-James,"657 Riad Avenue, Hong Kong"
2311,Bhavika House,13735075558,19307130311@sjtu.edu.cn,Shazheer Naylan,"713 Markus Road, Sao Paulo"
2312,Hensleigh Books,15839165096,19307130312@sjtu.edu.cn,Kyannah Maria-Patricia,"521 Aston-Ja Street, London"
