,username,name,sex,phone,email,address,vip
2928,Marshall-Jack7E,Marshall-Jack Csoma,Male,13776094779,19300180428@fudan.edu.cn,"John-W Road, Los Angeles",0
2929,Immogen-JayneBY,Immogen-Jayne Kiernan,Male,15832045250,19300180429@fudan.edu.cn,"Alegra Avenue, Seoul",1
2930,AninaTi,Anina Kerija,Female,15825571470,19300180430@fudan.edu.cn,"Leilah Street, Paris",0
2931,Sharlenelg,Sharlene Grace,Female,13763184779,19300180431@fudan.edu.cn,"Aaryn- Street, Shanghai",1
2932,Porscha-LeighzX,Porscha-Leigh Rayan-Constantin,Male,18632065163,19300180432@fudan.edu.cn,"Blen Street, Hong Kong",0
2933,KierstonKp,Kierston Skyelar,Male,18650736626,19300180433@fudan.edu.cn,"Fergus Street, Beijing",0
2934,Samantha-Rosevk,Samantha-Rose Laycee,Male,15898967318,19300180434@fudan.edu.cn,"Safi Street, Seoul",0
2935,Harper-Beaufl,Harper-Beau Sanday,Male,13761265623,19300180435@fudan.edu.cn,"Sapphi Street, Seoul",0
2936,Badarat3,Badara Hewie,Male,15821116492,19300180436@fudan.edu.cn,"Rose-M Avenue, Sao Paulo",0
2937,ZoellaZY,Zoella Alexa-Jo,Female,13734417750,19300180437@fudan.edu.cn,"Khaya Street, Seoul",0
2938,AylinxO,Aylin Adira,Female,18634191260,19300180438@fudan.edu.cn,"Hend Avenue, Beijing",0
2939,Remie1v,Remie Savannah-May,Male,18911550238,19300180439@fudan.edu.cn,"Adea Street, Los Angeles",1
2940,WintersnV,Winters Orson,Male,18693281374,19300180440@fudan.edu.cn,"Jordy Road, Manila",1
2941,AyhamSj,Ayham Daysie,Female,15814764304,19300180441@fudan.edu.cn,"Margar Avenue, Paris",1
2942,Qurratulainht,Qurratulain Mitchel,Female,18691586563,19300180442@fudan.edu.cn,"Orlait Avenue, Delhi",1
2943,JazzleneSd,Jazzlene Omar,Female,18955532942,19300180443@fudan.edu.cn,"Rima Avenue, Manila",1
2944,OnyekaHq,Onyeka Yukta,Male,13783336894,19300180444@fudan.edu.cn,"Jowita Street, Guangzhou",0
2945,MiekeYT,Mieke Veerica,Male,18692978459,19300180445@fudan.edu.cn,"Karanj Lane, Tokyo",1
2946,Muhammad-Abdullahnt,Muhammad-Abdullah Anthony,Female,18986449742,19300180446@fudan.edu.cn,"Peyton Road, Paris",0
2947,Eaviezm,Eavie Parneev,Female,18925014982,19300180447@fudan.edu.cn,"Zariya Lane, Beijing",0
2948,Almirahl,Almira Millie-Kate,Male,18940383902,19300180448@fudan.edu.cn,"Ashta Road, Madrid",1
2949,Kaiih7,Kaii Ahmad,Female,18942934751,19300180449@fudan.edu.cn,"Emelia Road, Sao Paulo",1
2950,Ailey-RosetD,Ailey-Rose Deco,Male,18675653218,19300180450@fudan.edu.cn,"Ashpre Lane, Buenos Aires",1
2951,Costanzatt,Costanza Gaya,Female,13785979284,19300180451@fudan.edu.cn,"Lojayn Street, Hong Kong",0
2952,Larrisa3V,Larrisa Nourhan,Female,18928159078,19300180452@fudan.edu.cn,"Dheny Lane, Manila",1
2953,Harsharano7,Harsharan Oghenefejiro,Female,18981735638,19300180453@fudan.edu.cn,"Emily- Avenue, Tokyo",0
2954,Amanjeetex,Amanjeet Eimhir,Male,15878389724,19300180454@fudan.edu.cn,"Shanee Road, Sao Paulo",0
2955,Lexi-BillieUh,Lexi-Billie Xzavier,Female,18690541296,19300180455@fudan.edu.cn,"Lily-B Avenue, Sao Paulo",1
2956,NilanzA,Nilan Werdha,Female,19162673938,19300180456@fudan.edu.cn,"Connar Street, London",0
2957,StrubhanIl,Strubhan Mosheh,Female,18619274305,19300180457@fudan.edu.cn,"Reeval Road, Seoul",1
2958,Cawleyas,Cawley Sharvin,Male,15860686588,19300180458@fudan.edu.cn,"Margea Lane, Tokyo",1
2959,Paul-AlexanderPQ,Paul-Alexander Graci-Mai,Female,13745019283,19300180459@fudan.edu.cn,"Shia-R Avenue, Manila",0
2960,Ellie-ElizabethI1,Ellie-Elizabeth Aaryn-John,Male,15843548937,19300180460@fudan.edu.cn,"Abbiga Street, Delhi",0
2961,Jordan-Paulnk,Jordan-Paul Adarra,Female,18978972956,19300180461@fudan.edu.cn,"Risham Avenue, Paris",1
2962,Kai-Morganwn,Kai-Morgan Faha,Female,19191374971,19300180462@fudan.edu.cn,"Kody Lane, Shanghai",1
2963,Bitaniyazb,Bitaniya Ozzie,Male,18691114777,19300180463@fudan.edu.cn,"Suprit Street, Los Angeles",1
2964,Anh6z,Anh Katelyn,Male,15834071387,19300180464@fudan.edu.cn,"Fredde Street, Hong Kong",1
2965,FrancoisegR,Francoise Kyllian,Male,19116093807,19300180465@fudan.edu.cn,"Chryst Lane, Seoul",1
2966,Lilli-MayOH,Lilli-May Aspyn-Milania,Male,19188703037,19300180466@fudan.edu.cn,"Ahria Road, Buenos Aires",1
2967,Ruraihyg,Ruraih Laikynn,Male,15869002740,19300180467@fudan.edu.cn,"Gabora Lane, Bangkok",1
2968,LaavanyaDK,Laavanya Dakshdeep,Female,19188460709,19300180468@fudan.edu.cn,"Ariadn Avenue, London",1
2969,ChukwuemekaU8,Chukwuemeka Fong-Jyun,Male,15837455590,19300180469@fudan.edu.cn,"Kaylyn Road, Tokyo",0
2970,AuriaQm,Auria Savannah-Ray,Male,13720465815,19300180470@fudan.edu.cn,"Echezo Road, Bangkok",1
2971,ZosiazJ,Zosia Timoor,Female,18652923264,19300180471@fudan.edu.cn,"Darel Lane, Paris",1
2972,Kupakunashean,Kupakunashe Ailia,Female,18660806792,19300180472@fudan.edu.cn,"Melkah Street, Seoul",0
2973,AlbertoDy,Alberto Laceymai,Female,18699516650,19300180473@fudan.edu.cn,"Oorlag Avenue, Paris",0
2974,Yoanna74,Yoanna Nafisa,Male,13791917909,19300180474@fudan.edu.cn,"Addiso Lane, Guangzhou",1
2975,WyomiaHy,Wyomia Yi-Lan,Male,18647589829,19300180475@fudan.edu.cn,"Kadden Avenue, Bangkok",1
2976,AleksejsJi,Aleksejs Vlad,Male,13768463386,19300180476@fudan.edu.cn,"Evie-R Lane, Los Angeles",0
2977,Harseeser3,Harseese Dihanna,Female,13714090497,19300180477@fudan.edu.cn,"Sandor Street, Hong Kong",1
2978,Jaxson-Craig7q,Jaxson-Craig Yanes,Male,13761240562,19300180478@fudan.edu.cn,"Katie- Road, Paris",1
2979,PaiganYd,Paigan Abdulkarim,Male,15893489093,19300180479@fudan.edu.cn,"Won Lane, Bangkok",1
2980,Maizy-Rae0j,Maizy-Rae Marney-Jay,Male,19151500560,19300180480@fudan.edu.cn,"Kaelam Road, Delhi",0
2981,PrabhjeetVZ,Prabhjeet Gayle,Female,13764089357,19300180481@fudan.edu.cn,"Callie Avenue, Seoul",1
2982,Coplandf5,Copland Leshawn,Male,19187147580,19300180482@fudan.edu.cn,"Jools Road, Bangkok",1
2983,Maysam3P,Maysam Jeridan,Male,18968942055,19300180483@fudan.edu.cn,"Tiara Road, Paris",1
2984,Kushveer6h,Kushveer Rho,Male,18655404079,19300180484@fudan.edu.cn,"Aaron- Road, Los Angeles",1
2985,MeitingDn,Meiting Jay-Scott,Female,18662948387,19300180485@fudan.edu.cn,"Harper Lane, Los Angeles",1
2986,Emrant8,Emran Aimee-Lee,Female,15861511080,19300180486@fudan.edu.cn,"Eliese Street, Hong Kong",1
2987,MmungaWr,Mmunga Sparrow,Male,13747974168,19300180487@fudan.edu.cn,"Lewys Road, Manila",1
2988,SobechiE6,Sobechi Sukhria,Male,15895825771,19300180488@fudan.edu.cn,"Maci-R Road, Paris",0
2989,Derren-JohngI,Derren-John Sandy,Female,18684638877,19300180489@fudan.edu.cn,"Kayla- Avenue, Delhi",0
2990,Ashleshaj1,Ashlesha Enitanwa,Female,18912777637,19300180490@fudan.edu.cn,"Collum Avenue, Bangkok",1
2991,Derah-HadassahNW,Derah-Hadassah Meia,Male,15881968247,19300180491@fudan.edu.cn,"Dempse Street, Guangzhou",0
2992,Marie-LucieYA,Marie-Lucie Elisei,None,18977589030,19300180492@fudan.edu.cn,"Afzaan Lane, Manila",1
2993,Caralisax7,Caralisa Moomal,Male,15890034667,19300180493@fudan.edu.cn,"Tymote Road, London",1
2994,Bobi6i,Bobi Maxi-James,Male,18966628605,19300180494@fudan.edu.cn,"Mailah Avenue, Seoul",1
2995,Thorfinn6M,Thorfinn Kanyin,Female,18614202010,19300180495@fudan.edu.cn,"Naiomi Avenue, Beijing",0
2996,Thivikshwp,Thiviksh Keifer,Female,15846598930,19300180496@fudan.edu.cn,"Mckael Avenue, Seoul",0
2997,Jalynvz,Jalyn Caoimhe-Grace,Female,18692846992,19300180497@fudan.edu.cn,"Corale Lane, Manila",0
2998,SayehDd,Sayeh Hawa,Male,18937583663,19300180498@fudan.edu.cn,"Anupa Street, Shanghai",0
2999,AbbygailwJ,Abbygail Raihan,Male,18982178886,19300180499@fudan.edu.cn,"Roua Avenue, Paris",1
3000,Xiorra6t,Xiorra Haylay,Female,19169537121,20307110000@fudan.edu.cn,"Jayraj Road, Hong Kong",1
3001,KaziaDL,Kazia Emmett,None,13780420016,20307110001@fudan.edu.cn,"Beaufo Street, Guangzhou",1
3002,RyllieOi,Ryllie Keeley,Female,15828700245,20307110002@fudan.edu.cn,"Serife Street, Manila",0
3003,BlayzeqU,Blayze Anshika,Male,15841178260,20307110003@fudan.edu.cn,"Izzy-B Road, Delhi",0
3004,Coltraneb5,Coltrane Gurbaaz,Male,19198250804,20307110004@fudan.edu.cn,"James- Lane, Hong Kong",0
3005,AnaeWL,Anae Karissa,Female,13768063818,20307110005@fudan.edu.cn,"Mikko Avenue, Seoul",0
3006,Ava-LouuQ,Ava-Lou Omotola,Male,19189650961,20307110006@fudan.edu.cn,"Nicolo Road, Delhi",1
3007,Shaelyn8n,Shaelyn Amie-Leigh,Female,18956724070,20307110007@fudan.edu.cn,"Kayla- Street, Paris",1
3008,Charlotte-Hopezn,Charlotte-Hope Manrai,Female,13763990049,20307110008@fudan.edu.cn,"Ayla-M Road, Tokyo",0
3009,BadiahNE,Badiah James-Michael,Female,18956717686,20307110009@fudan.edu.cn,"Maximi Lane, Delhi",0
3010,Lione9Z,Lione Mehik,Female,18615284890,20307110010@fudan.edu.cn,"Ivaylo Lane, London",0
3011,Sala7,Sal Charllie,Male,18950320769,20307110011@fudan.edu.cn,"Charle Lane, Buenos Aires",1
3012,SavanhaTI,Savanha Lucy-May,Female,18614057515,20307110012@fudan.edu.cn,"Pixi Avenue, Tokyo",0
3013,RomailBN,Romail Sehr,Female,18963356754,20307110013@fudan.edu.cn,"Talla Lane, Delhi",1
3014,Haniyekj,Haniye Besma,Male,13788629413,20307110014@fudan.edu.cn,"Fenrir Street, London",1
3015,JuneipereL,Juneiper Freya-Rae,Female,18614951000,20307110015@fudan.edu.cn,"Autumn Lane, Guangzhou",1
3016,Jayoungbh,Jayoung Iptisam,Female,13795638305,20307110016@fudan.edu.cn,"Duya Avenue, Delhi",1
3017,Bobby-MaeVf,Bobby-Mae Tallulahskye,Female,15848181695,20307110017@fudan.edu.cn,"Mosa Avenue, Seoul",1
3018,Karlie-Leigh3e,Karlie-Leigh Aarvi,Male,19180940410,20307110018@fudan.edu.cn,"Martiu Lane, Paris",0
3019,Linkin-LeeCq,Linkin-Lee Mengyao,None,15868009175,20307110019@fudan.edu.cn,"Jamiel Road, Shanghai",1
3020,JaskeeratnD,Jaskeerat Maja-Isobel,Female,15850566710,20307110020@fudan.edu.cn,"Ruta Street, Buenos Aires",0
3021,Hristoxc,Hristo Abu-Bakr,Male,13791988565,20307110021@fudan.edu.cn,"Eydie Street, Shanghai",1
3022,Lily-Jo7J,Lily-Jo Merieme,Female,18650947980,20307110022@fudan.edu.cn,"Aiyet Lane, Beijing",1
3023,TayyabEa,Tayyab Hasya,Female,15822422178,20307110023@fudan.edu.cn,"Aviaya Road, Delhi",0
3024,VickiAE,Vicki Kensei,Female,18651538424,20307110024@fudan.edu.cn,"Cariss Avenue, Bangkok",1
3025,Harlie-Joyb,Harlie-Jo Campbell-Josh,Male,15892831086,20307110025@fudan.edu.cn,"Maiya- Lane, London",1
3026,Lelouch2g,Lelouch Otter,Male,18937600084,20307110026@fudan.edu.cn,"Nicco Road, Los Angeles",0
3027,VijvalYW,Vijval Kadae,None,18920028725,20307110027@fudan.edu.cn,"Craig- Lane, Bangkok",1
3028,HeeruK,Heer Thodoris,Male,18930267315,20307110028@fudan.edu.cn,"Aarav Avenue, Buenos Aires",0
3029,Kront8,Kron Cye,Male,15829491372,20307110029@fudan.edu.cn,"Merisa Road, Shanghai",0
3030,ElkavQ,Elka Jabari,Male,13730169104,20307110030@fudan.edu.cn,"Zein Street, Los Angeles",1
3031,KaylinHM,Kaylin Zejd,Female,15820048059,20307110031@fudan.edu.cn,"Eyra Road, Paris",0
3032,Ifeakanwanne1f,Ifeakanwanne Claudie,Male,15863953387,20307110032@fudan.edu.cn,"Emina Street, Bangkok",1
3033,TalynYR,Talyn Aiyra,Female,13770684780,20307110033@fudan.edu.cn,"Ashton Street, Los Angeles",1
3034,NilhimD,Nilhi Adriannah,Female,18984093618,20307110034@fudan.edu.cn,"Zuri Street, Buenos Aires",1
3035,BhrodiTc,Bhrodi Makeen,Female,13720160072,20307110035@fudan.edu.cn,"Dabere Lane, Hong Kong",1
3036,Omari-Mandumegk,Omari-Mandume Naithain,Male,15845101445,20307110036@fudan.edu.cn,"Cahl Street, Paris",0
3037,Miyara9,Miyar Alisah,Male,18629812591,20307110037@fudan.edu.cn,"Maciej Lane, London",1
3038,Mylene7d,Mylene Raven-Jax,Female,13789111666,20307110038@fudan.edu.cn,"Aaliya Road, Tokyo",1
3039,JovanjitBc,Jovanjit Piru,Male,18917177195,20307110039@fudan.edu.cn,"Kassie Avenue, Madrid",1
3040,RosannasU,Rosanna Aley,Male,13740132695,20307110040@fudan.edu.cn,"Abdur- Street, Guangzhou",0
3041,JoellaAc,Joella Montell,Female,15887403335,20307110041@fudan.edu.cn,"Anethr Road, Delhi",1
3042,KamsiriochiA1,Kamsiriochi Yonatal,Female,19183206861,20307110042@fudan.edu.cn,"Koophy Lane, Shanghai",0
3043,Julienbo,Julien Malana,Female,18655042765,20307110043@fudan.edu.cn,"Kaela Lane, Hong Kong",0
3044,RithwikMR,Rithwik Yixuan,Male,19142837492,20307110044@fudan.edu.cn,"Agamau Road, Manila",0
3045,Skylyrln,Skylyr Rhogyn,Male,19146740882,20307110045@fudan.edu.cn,"Jamila Avenue, Tokyo",1
3046,VilloQV,Villo Parla,Female,13761975455,20307110046@fudan.edu.cn,"Emmers Lane, Shanghai",1
3047,SangvikaGB,Sangvika Amelie-Jane,Male,19135561376,20307110047@fudan.edu.cn,"Hosnia Lane, Madrid",0
3048,GulsomPV,Gulsom Arantza,Male,18695739965,20307110048@fudan.edu.cn,"Nitara Street, Madrid",1
3049,Ellaghz6,Ellagh Zaman,None,13763307618,20307110049@fudan.edu.cn,"Yugvee Street, Tokyo",0
3050,ImmaXV,Imma Anitra,Male,19189259063,20307110050@fudan.edu.cn,"Nysa Street, London",1
3051,Callie-JaneTR,Callie-Jane Amaleigh,Male,18956528978,20307110051@fudan.edu.cn,"Casino Avenue, Paris",1
3052,Jannah3q,Jannah Zhalin,Male,18676596696,20307110052@fudan.edu.cn,"Delta Road, Hong Kong",0
3053,JannekeeS,Janneke Grace-Helen,Male,18956600349,20307110053@fudan.edu.cn,"Pahal Street, Beijing",1
3054,Shayhr,Shay Bejna,Male,18688422713,20307110054@fudan.edu.cn,"Abbega Road, Madrid",0
3055,OdiGD,Odi Kieran-James,None,15817436584,20307110055@fudan.edu.cn,"Lan Lane, Los Angeles",0
3056,Najmunisafp,Najmunisa Rhayna,Female,18984221189,20307110056@fudan.edu.cn,"Naroa Road, Manila",0
3057,YuanxiIi,Yuanxi Bejna,Male,13780107330,20307110057@fudan.edu.cn,"Simarr Lane, Beijing",0
3058,Kahliaaj,Kahlia Eline,Female,18618283346,20307110058@fudan.edu.cn,"Ollie Street, Paris",1
3059,Aadityaram9g,Aadityaram Sujana,Male,15850547855,20307110059@fudan.edu.cn,"Mnelis Street, Manila",1
3060,CamillaaG,Camilla Leesah,Male,18941753587,20307110060@fudan.edu.cn,"Rilie Avenue, Shanghai",1
3061,Manka89,Manka Chelsea-Rose,None,13761223270,20307110061@fudan.edu.cn,"Robins Street, Buenos Aires",1
3062,Kaleab41,Kaleab Faatimah,Male,19183344635,20307110062@fudan.edu.cn,"Daragh Lane, Manila",0
3063,TifaXk,Tifa Ruqayayyah,Male,15872930039,20307110063@fudan.edu.cn,"Aureli Street, Tokyo",0
3064,NoshabaFg,Noshaba Davina,Female,18927597617,20307110064@fudan.edu.cn,"Karlin Avenue, Delhi",0
3065,Kaci-Ann4w,Kaci-Ann Paisley-Lynn,Male,15861073509,20307110065@fudan.edu.cn,"Barnab Lane, Shanghai",0
3066,Maxyma,Maxy Sukhbeer,Female,18973647395,20307110066@fudan.edu.cn,"Raghed Street, Hong Kong",0
3067,Regxc,Reg Farryn,Female,15853668884,20307110067@fudan.edu.cn,"Muadh Street, Buenos Aires",1
3068,UnaizahzU,Unaizah Ryan,Female,18637002614,20307110068@fudan.edu.cn,"Noorza Lane, Beijing",0
3069,Paeton-AmberHC,Paeton-Amber Besma,Female,19169314806,20307110069@fudan.edu.cn,"Aleish Street, Bangkok",1
3070,Dainistk,Dainis Nivya,Male,19133312996,20307110070@fudan.edu.cn,"Mortem Street, Manila",0
3071,AemtenanvH,Aemtenan Olivia-Leigh,Female,19187188902,20307110071@fudan.edu.cn,"Shamee Avenue, Buenos Aires",0
3072,Fuyao6h,Fuyao Rafe,Male,18914168774,20307110072@fudan.edu.cn,"Shahd Street, Seoul",1
3073,Abbygale7Y,Abbygale Mavi,Male,15878559704,20307110073@fudan.edu.cn,"Sorcha Lane, Manila",1
3074,RaenabW,Raena Safeena,Female,15870020080,20307110074@fudan.edu.cn,"Fearch Lane, Bangkok",0
3075,HilaryI6,Hilary Deimantas,Male,18684803373,20307110075@fudan.edu.cn,"Harper Lane, Los Angeles",0
3076,JoonaswY,Joonas Kristiano,Male,19142104906,20307110076@fudan.edu.cn,"Jaiden Street, Seoul",0
3077,LilliaTa,Lillia Riley-Joshua,Female,18922494557,20307110077@fudan.edu.cn,"Esli Lane, Manila",0
3078,Aurora-LilyVh,Aurora-Lily Zaynash,Male,15834811636,20307110078@fudan.edu.cn,"Caelyn Street, Guangzhou",1
3079,WayuVV,Wayu Avigile,Male,13759461110,20307110079@fudan.edu.cn,"Mahala Street, Los Angeles",1
3080,Santiana69,Santiana Laceyjane,Female,19131521907,20307110080@fudan.edu.cn,"Kasei Street, Delhi",0
3081,Faradayey,Faraday Emily,Male,18920397216,20307110081@fudan.edu.cn,"Alivya Street, Hong Kong",0
3082,Jimibu,Jimi Michaela-Mae,Male,18692070247,20307110082@fudan.edu.cn,"Georgi Street, Madrid",1
3083,Jaxon-Carter7q,Jaxon-Carter Caile,Male,18629473143,20307110083@fudan.edu.cn,"Sheza Avenue, Shanghai",0
3084,Rafaeled,Rafael Connor-Jaxon,Female,13737791171,20307110084@fudan.edu.cn,"Guepey Avenue, Bangkok",1
3085,Kaiylesetl,Kaiylese Indiah,Female,19158974635,20307110085@fudan.edu.cn,"Juozas Road, Seoul",1
3086,Leonellemo,Leonelle Tapiwa,Male,18984679271,20307110086@fudan.edu.cn,"Ezinne Street, Los Angeles",0
3087,EmelinelD,Emeline Marghita,None,13775209424,20307110087@fudan.edu.cn,"Fayza Lane, Madrid",0
3088,GaJf,Ga Karalina,Male,18671048688,20307110088@fudan.edu.cn,"Sukrit Avenue, Tokyo",1
3089,DayneFD,Dayne Inacio,Male,18625651092,20307110089@fudan.edu.cn,"Radhik Avenue, Buenos Aires",1
3090,KirenCB,Kiren Skyelyr,Female,18663327127,20307110090@fudan.edu.cn,"Baby Street, Tokyo",1
3091,Orenqc,Oren Ghena,Male,15842359503,20307110091@fudan.edu.cn,"Jaylee Street, Seoul",1
3092,Angel-AnnaW,Angel-Ann Hagen,Female,13779246414,20307110092@fudan.edu.cn,"Jubaet Avenue, Bangkok",1
3093,RafaielAK,Rafaiel Hind,Male,18982637796,20307110093@fudan.edu.cn,"Shivra Avenue, Bangkok",1
3094,RuraighCJ,Ruraigh Emie-Lee,Female,13798023854,20307110094@fudan.edu.cn,"Hollya Road, London",0
3095,AlexandruHC,Alexandru Katia-Marie,Female,19131482193,20307110095@fudan.edu.cn,"Dimah Street, Manila",1
3096,Arnauia,Arnau Samreen,Male,13731853306,20307110096@fudan.edu.cn,"Samara Lane, Paris",1
3097,Caiddiexe,Caiddie Seweryn,Female,18636545762,20307110097@fudan.edu.cn,"Irha Road, Hong Kong",1
3098,VictoryqK,Victory Maci-Leah,Male,18962071154,20307110098@fudan.edu.cn,"Limar Road, London",0
3099,EstebanSG,Esteban Llyall,Female,18914963987,20307110099@fudan.edu.cn,"Ruaird Road, Bangkok",1
3100,Blaney27,Blaney Kelsie-Ann,Female,13732672013,20307110100@fudan.edu.cn,"Davids Lane, Madrid",1
3101,Charley-LeighOY,Charley-Leigh Tallulah,Male,18975084227,20307110101@fudan.edu.cn,"Kushba Lane, London",1
3102,Ailidh8B,Ailidh Pritam,Male,18978585094,20307110102@fudan.edu.cn,"Mawada Avenue, Guangzhou",1
3103,Abubakarlg,Abubakar Daniel-Kenzo,Female,13769600163,20307110103@fudan.edu.cn,"Saphia Road, Hong Kong",1
3104,RuvarasheDL,Ruvarashe Myleen,Female,19152156949,20307110104@fudan.edu.cn,"Deligh Street, Beijing",1
3105,TreyOd,Trey Mohamad,Male,13755742097,20307110105@fudan.edu.cn,"Jemma Road, Hong Kong",1
3106,Varishaf5,Varisha Mazen,Female,15892387888,20307110106@fudan.edu.cn,"Noella Street, Tokyo",0
3107,CecileFp,Cecile Eskander,Female,19193321269,20307110107@fudan.edu.cn,"Kjera Road, Beijing",0
3108,Geeya5v,Geeya Jeremiasz,Female,15867315463,20307110108@fudan.edu.cn,"Kajole Street, Madrid",0
3109,Scarlett-BeauJn,Scarlett-Beau Rias,Female,18916043808,20307110109@fudan.edu.cn,"Hidar Street, Hong Kong",1
3110,Serena-LeonciaJh,Serena-Leoncia Rose-Mae,Female,15847460906,20307110110@fudan.edu.cn,"Labhao Avenue, London",0
3111,Ellie-LouKI,Ellie-Lou Suprith,Female,18648678701,20307110111@fudan.edu.cn,"Gracie Street, Shanghai",1
3112,Myla6T,Myla Mansi,Male,13743457263,20307110112@fudan.edu.cn,"Binta Road, Hong Kong",0
3113,Subramanyafi,Subramanya Lexi-Brooke,Female,19195561166,20307110113@fudan.edu.cn,"Madies Road, Beijing",0
3114,Aieshaij,Aiesha Bob,Male,13718778414,20307110114@fudan.edu.cn,"Jeevet Lane, Shanghai",0
3115,EdikanGa,Edikan Arrianna,Male,18660646938,20307110115@fudan.edu.cn,"Malaz Road, Manila",1
3116,Sven9m,Sven Joylin,Female,18627093093,20307110116@fudan.edu.cn,"Charlo Lane, Sao Paulo",1
3117,KilahIi,Kilah Taariq,Male,18652792697,20307110117@fudan.edu.cn,"Trisa Avenue, Seoul",1
3118,Sarah-LeighVw,Sarah-Leigh Louella,Male,18961140658,20307110118@fudan.edu.cn,"Ksaver Avenue, Bangkok",0
3119,Rikku6g,Rikku Eli,Male,18995674242,20307110119@fudan.edu.cn,"Mckenn Lane, Madrid",1
3120,Jaymypm,Jaymy Aarae,Female,18626687076,20307110120@fudan.edu.cn,"Sathiy Avenue, Guangzhou",1
3121,EllijahhI,Ellijah Faustas,Male,15814368393,20307110121@fudan.edu.cn,"Saroak Lane, Shanghai",0
3122,FanNE,Fan Mellisa,Female,18942031551,20307110122@fudan.edu.cn,"Neriss Avenue, Manila",0
3123,ElliasYo,Ellias Shaner,Male,13736802424,20307110123@fudan.edu.cn,"Karlyn Street, Guangzhou",0
3124,Kenzie-Paulfs,Kenzie-Paul Graison,Female,13763489092,20307110124@fudan.edu.cn,"Amy-Cl Lane, Guangzhou",0
3125,Larah2a,Larah Codyleigh,Female,19182578199,20307110125@fudan.edu.cn,"Prathv Street, Tokyo",0
3126,Amber-Leighy1,Amber-Leigh Lylah,Male,15883521741,20307110126@fudan.edu.cn,"Gurpai Lane, Tokyo",1
3127,Millie-DeelE,Millie-Dee Jessica-Ann,None,19182505202,20307110127@fudan.edu.cn,"Lynda Avenue, Seoul",1
3128,KirbieIo,Kirbie Aaneyah,Female,13725025481,20307110128@fudan.edu.cn,"Aemee- Road, Tokyo",0
3129,FaerynHT,Faeryn Garciella,Female,15885815164,20307110129@fudan.edu.cn,"Ionath Avenue, London",1
3130,Gira3j,Gira Laughlin-Jay,Female,19190727708,20307110130@fudan.edu.cn,"Louvel Avenue, Los Angeles",0
3131,AurianaID,Auriana Osckar,Male,15846478666,20307110131@fudan.edu.cn,"Hanro Street, Guangzhou",1
3132,Holly-MaeIj,Holly-Mae Dharun,Female,18662861974,20307110132@fudan.edu.cn,"Sadhbh Street, Buenos Aires",0
3133,FloraidhXY,Floraidh Fatim,Female,18944452914,20307110133@fudan.edu.cn,"Kaelyn Street, Hong Kong",1
3134,MurynnCw,Murynn Lexie-Louise,Female,19169883273,20307110134@fudan.edu.cn,"Emily- Avenue, Hong Kong",1
3135,MarianneAf,Marianne Alice-May,Female,13765854187,20307110135@fudan.edu.cn,"Fateh Lane, Bangkok",1
3136,KullynoU,Kullyn Lutza,Male,15872788934,20307110136@fudan.edu.cn,"Mahaas Lane, Shanghai",0
3137,Chrisvin7i,Chrisvin Onuh,Male,13777549980,20307110137@fudan.edu.cn,"Donate Street, Sao Paulo",0
3138,VayuCt,Vayu Siyam,Female,18982995570,20307110138@fudan.edu.cn,"Cyllah Lane, Seoul",1
3139,Carter-Jamescj,Carter-James Olah,Male,18621256627,20307110139@fudan.edu.cn,"Saariy Street, Manila",0
3140,Rheynop,Rheyn Artjem,Male,18940142334,20307110140@fudan.edu.cn,"Coinne Lane, Sao Paulo",0
3141,Mahirrodiiz,Mahirrodi Godswill,None,13773755481,20307110141@fudan.edu.cn,"Ashfaq Street, Beijing",1
3142,RebeckaNG,Rebecka Jennson,Female,18997105100,20307110142@fudan.edu.cn,"Kaylae Street, Delhi",0
3143,Jonnie-ScottrR,Jonnie-Scott Lenko,Female,18918460625,20307110143@fudan.edu.cn,"Tianna Lane, Shanghai",1
3144,MillimaimM,Millimai Niella,Male,15883714989,20307110144@fudan.edu.cn,"Bazil Street, Los Angeles",1
3145,James-Michaelp5,James-Michael Derrijames,Male,19122841638,20307110145@fudan.edu.cn,"Caisso Lane, Buenos Aires",0
3146,Megen0o,Megen Riaz,Female,13716173019,20307110146@fudan.edu.cn,"Meriem Avenue, Bangkok",0
3147,Tealohtu,Tealoh Lochlann,Male,18983463031,20307110147@fudan.edu.cn,"Thabo Avenue, Seoul",1
3148,Hartj3,Hart Thalia-Rose,Female,18936687629,20307110148@fudan.edu.cn,"Jack-J Lane, Sao Paulo",0
