,name,phone_number,email,contacts,address
2607,Turayo Enterprise,13768185373,19300180107@sjtu.edu.cn,Tasneem Ellyse,"Oluebu Street, Shanghai"
2608,Elfrida Enterprise,18971705127,19300180108@sjtu.edu.cn,Bradley-Junior Sancho,"Connor Road, Shanghai"
2609,Rylan-Grace Enterprise,15821170030,19300180109@sjtu.edu.cn,Rhowyn Zaryaan,"Owijen Street, Bangkok"
2610,Haniye Enterprise,13756699753,19300180110@sjtu.edu.cn,Luyanda Lachana,"Roseal Road, Seoul"
2611,Demarcus Enterprise,18699412267,19300180111@sjtu.edu.cn,Abhainn Rahya,"Cory Road, Manila"
2612,Dominic-James Enterprise,19193119014,19300180112@sjtu.edu.cn,Sema Anderson,"Gabrie Street, Madrid"
2613,Gillie Enterprise,18656307985,19300180113@sjtu.edu.cn,Abbiegayle Albie-James,"Michol Avenue, Madrid"
2614,Ralphy Enterprise,15821844499,19300180114@sjtu.edu.cn,Holy Devkaran,"Arney Road, Tokyo"
2615,Julianne Enterprise,13779030556,19300180115@sjtu.edu.cn,Kaelo Edan,"Adeel Lane, Beijing"
2616,Keira-Rose Enterprise,13797155850,19300180116@sjtu.edu.cn,Nia-May Sumeyye,"Raavi Avenue, Madrid"
2617,Eline Enterprise,15898004512,19300180117@sjtu.edu.cn,Cyril Ngo,"Saud Avenue, Buenos Aires"
2618,Rikijs Enterprise,18932574765,19300180118@sjtu.edu.cn,Mattias Juwaria,"Kather Road, Seoul"
2619,Marks Enterprise,19161989308,19300180119@sjtu.edu.cn,Kulyn Oceana,"Shenia Avenue, Sao Paulo"
2620,Craig-James Enterprise,15844886334,19300180120@sjtu.edu.cn,Patience-Mae Tasneem,"Khalee Lane, Los Angeles"
2621,Terrance Enterprise,13755509836,19300180121@sjtu.edu.cn,Silvia Tamarra,"Muodeb Avenue, Madrid"
2622,Garciella Enterprise,19150808356,19300180122@sjtu.edu.cn,Mia-Lea Yasamine,"Chia-C Road, Buenos Aires"
2623,Olivia-Skye Enterprise,18634021123,19300180123@sjtu.edu.cn,Lu Alia,"Aaleey Avenue, Sao Paulo"
2624,Asyia Enterprise,18957888704,19300180124@sjtu.edu.cn,Minh Brooke-Lynne,"Tinote Lane, Hong Kong"
2625,Betti Enterprise,18697566932,19300180125@sjtu.edu.cn,Emma-Jayne Matthis,"Belosl Street, Madrid"
2626,Izabela Enterprise,15840377517,19300180126@sjtu.edu.cn,Harli-Jane Omolegho,"Rojus Avenue, Delhi"
2627,Amylia-Louise Enterprise,18625648608,19300180127@sjtu.edu.cn,Drake Maximilien,"Anel Avenue, London"
2628,Easah Enterprise,18633737661,19300180128@sjtu.edu.cn,Osawenen Nonofo,"Haala Road, Los Angeles"
2629,Anesha Enterprise,15831395460,19300180129@sjtu.edu.cn,Lenore Wenyu,"John-W Lane, Tokyo"
2630,Santino-Jackson Enterprise,18944183238,19300180130@sjtu.edu.cn,Fernanda Huo,"Scotty Lane, Tokyo"
2631,Macy-Lee Enterprise,19135906951,19300180131@sjtu.edu.cn,Gurtaran Ksenia,"Basem Avenue, Beijing"
2632,Ukahchukwu Enterprise,13791101601,19300180132@sjtu.edu.cn,Stacy-Alexis Bhavin,"Alivia Road, Paris"
2633,Fox Enterprise,18654340873,19300180133@sjtu.edu.cn,Noeh Alexander-Leigh,"Rabeea Street, Delhi"
2634,Stevvy Enterprise,19123497080,19300180134@sjtu.edu.cn,Rome Irvyn,"Lojayn Lane, London"
2635,Zariya Enterprise,13785310255,19300180135@sjtu.edu.cn,Bailey-Grace Moaz,"Cassid Avenue, Delhi"
2636,Rhoddy Enterprise,15869689252,19300180136@sjtu.edu.cn,Lexi Willam,"Peter- Road, Delhi"
2637,Ali-Hassun Enterprise,15871028787,19300180137@sjtu.edu.cn,Averi Korneliusz,"Aly Street, Seoul"
2638,Adas Enterprise,13744127383,19300180138@sjtu.edu.cn,Farrell Vikaash,"Romey- Avenue, Madrid"
2639,Andikan Enterprise,18629267778,19300180139@sjtu.edu.cn,Nebyu Lyan,"Mehmet Lane, Los Angeles"
2640,Okemsinachukwu Enterprise,19170133469,19300180140@sjtu.edu.cn,Oluwatobi Bloom,"Dara Avenue, Hong Kong"
2641,Louis-Ricardo Enterprise,19195740498,19300180141@sjtu.edu.cn,Nisa-Nelli Deejay,"Carson Lane, Seoul"
2642,Vivianne Enterprise,13779360638,19300180142@sjtu.edu.cn,Samik Sofia-Skye,"Maryje Avenue, Los Angeles"
2643,Nuriya Enterprise,13710442199,19300180143@sjtu.edu.cn,Karo Che-Jaedon,"Kathri Lane, Guangzhou"
2644,Keris Enterprise,19164417071,19300180144@sjtu.edu.cn,Caroline Jensin,"Vasil Street, Guangzhou"
2645,Luciah Enterprise,18943268797,19300180145@sjtu.edu.cn,Aiven Kirill,"Neily Road, Sao Paulo"
2646,Assia Enterprise,18645834390,19300180146@sjtu.edu.cn,Ethayn Joey-Jayne,"Akinol Avenue, Hong Kong"
2647,Humam Enterprise,18672518992,19300180147@sjtu.edu.cn,Avah-Louise Miylah,"Naksha Lane, Hong Kong"
2648,Michella Enterprise,18937065978,19300180148@sjtu.edu.cn,Dominika Mohammad-Ahmed,"Sinead Lane, Guangzhou"
2649,Avtej Enterprise,19179115491,19300180149@sjtu.edu.cn,Adilet Brigita,"Momin Lane, London"
2650,Elsie-May Enterprise,18962324027,19300180150@sjtu.edu.cn,Abdullah Codey,"Perone Road, Paris"
2651,Zackery Enterprise,18668585745,19300180151@sjtu.edu.cn,Amberrose Zaiyden,"Adamas Lane, Manila"
2652,Talein Enterprise,15836448981,19300180152@sjtu.edu.cn,Deryn Mayia,"Ruslan Lane, Buenos Aires"
2653,Alyth Enterprise,13711673840,19300180153@sjtu.edu.cn,Hany Conal-Jack,"Canvar Street, Los Angeles"
2654,Konstantinos Enterprise,15897221076,19300180154@sjtu.edu.cn,Zekeriya Catherine-May,"Abdurr Avenue, Bangkok"
2655,Eian Enterprise,19166036208,19300180155@sjtu.edu.cn,Katie-Louisa Arywn,"Strubh Street, Paris"
2656,Marks Enterprise,18982658477,19300180156@sjtu.edu.cn,Destiny Liesl,"Afia Avenue, Los Angeles"
2657,Findley Enterprise,15820811831,19300180157@sjtu.edu.cn,Liam Amelie,"Shawni Street, Sao Paulo"
2658,Rivan Enterprise,19171463789,19300180158@sjtu.edu.cn,Doroteja Demi-Louise,"Izoenn Road, Beijing"
2659,Madisyn Enterprise,18684926248,19300180159@sjtu.edu.cn,Mykah Mjd,"Wenyua Avenue, Shanghai"
2660,Milly-Rose Enterprise,15815351096,19300180160@sjtu.edu.cn,Chikatara Thaneesh,"Robyn Street, Madrid"
2661,Lilyah Enterprise,15894655626,19300180161@sjtu.edu.cn,Ailissa Clio,"Ethan Avenue, Hong Kong"
2662,Ance Enterprise,19128932274,19300180162@sjtu.edu.cn,Lenah Eskander,"Lyvi Street, London"
2663,Dahlia-Rose Enterprise,18965453940,19300180163@sjtu.edu.cn,Emberley Shaelyn,"Cadhle Street, Beijing"
2664,Saphire Enterprise,18974058447,19300180164@sjtu.edu.cn,Natascha Koeplin,"Del Lane, London"
2665,Arrawen Enterprise,18646981537,19300180165@sjtu.edu.cn,Miylee Zinnia,"Niki Avenue, Delhi"
2666,Jiarui Enterprise,15813998652,19300180166@sjtu.edu.cn,Odafeoghene Indie-Rae,"Hannah Avenue, Delhi"
2667,Sophielouise Enterprise,15837600981,19300180167@sjtu.edu.cn,Makarem Harry,"Kaelyn Street, Hong Kong"
2668,Orlaighe Enterprise,13790946944,19300180168@sjtu.edu.cn,Camerin Eighlin,"Christ Lane, Guangzhou"
2669,Arvani Enterprise,13753945138,19300180169@sjtu.edu.cn,Joie Eshaal,"Karin Avenue, London"
2670,Venpa Enterprise,13736410660,19300180170@sjtu.edu.cn,Kenzie-Louise Aric,"Ruixua Avenue, Hong Kong"
2671,Khianna Enterprise,19162689886,19300180171@sjtu.edu.cn,Saiffallah Tod,"Anneli Road, Seoul"
2672,Adham Enterprise,19141161452,19300180172@sjtu.edu.cn,Zeya Levke,"Ubhang Avenue, Shanghai"
2673,Ivy-Jayne Enterprise,13718939983,19300180173@sjtu.edu.cn,Maebh Mela,"Anja Avenue, Delhi"
2674,Yohana Enterprise,18678849873,19300180174@sjtu.edu.cn,Brooke-Linn Oshian,"Barsam Street, Buenos Aires"
2675,Innes-Ross Enterprise,18686815671,19300180175@sjtu.edu.cn,Layla-Beth Cami,"Shrest Lane, Guangzhou"
2676,Kaisey-Leigh Enterprise,18669587006,19300180176@sjtu.edu.cn,Haryad Stellen,"Mairea Road, Buenos Aires"
2677,Grann Enterprise,18972012698,19300180177@sjtu.edu.cn,Andrius Ruraidh,"Caydon Street, Buenos Aires"
2678,Tasbih Enterprise,18697054100,19300180178@sjtu.edu.cn,Aalvy Ashbel,"Oktawi Street, Seoul"
2679,Ruby-Jayne Enterprise,18654524994,19300180179@sjtu.edu.cn,Sendy Michael-Anthony,"Greyse Street, Hong Kong"
2680,Arran-Zinar Enterprise,18979660970,19300180180@sjtu.edu.cn,Adein Parminderjit,"Tamahr Road, Buenos Aires"
2681,Eirynn-Grace Enterprise,18977436718,19300180181@sjtu.edu.cn,Lily-Bobbie Dakotablu,"Saathv Street, Sao Paulo"
2682,Llyr Enterprise,18650927188,19300180182@sjtu.edu.cn,Aodhan-James Irene,"Leito Road, Delhi"
2683,Humayl Enterprise,15840093081,19300180183@sjtu.edu.cn,Aristote Dafinel,"Ruby-M Street, London"
2684,Awaab Enterprise,18630326522,19300180184@sjtu.edu.cn,Adriano Aliona,"Bonham Avenue, Beijing"
2685,Lottie-Belle Enterprise,18674597426,19300180185@sjtu.edu.cn,Leelan Lorilye,"Hana Street, Sao Paulo"
2686,Kenia Enterprise,15865191224,19300180186@sjtu.edu.cn,Kristian-Joseph Lochlann,"Lailaa Lane, Los Angeles"
2687,Edan Enterprise,19135467793,19300180187@sjtu.edu.cn,Paul-Alexander Elisabeta,"Kodeah Avenue, London"
2688,Savanna-Marie Enterprise,13712746991,19300180188@sjtu.edu.cn,Aayran Zarmeen,"Samuei Lane, Tokyo"
2689,Taotao Enterprise,19199158519,19300180189@sjtu.edu.cn,Varshana Aysa-Harrison,"Chidun Lane, Madrid"
2690,Bernardo Enterprise,15886134948,19300180190@sjtu.edu.cn,Zac-James Vikaash,"Fiorel Lane, Manila"
2691,Caitlain Enterprise,18981572659,19300180191@sjtu.edu.cn,Malaika Finella,"Aniyah Street, Seoul"
2692,Ronja Enterprise,15882329833,19300180192@sjtu.edu.cn,Kiranpreet Akachi,"Twyla Lane, Buenos Aires"
2693,Rhodi Enterprise,15851955478,19300180193@sjtu.edu.cn,Paiyton Earl,"Lanya Avenue, Seoul"
2694,Ayrah Enterprise,15859090897,19300180194@sjtu.edu.cn,Vakare Leximaria,"Claudi Lane, Madrid"
2695,Maiyale Enterprise,13799891880,19300180195@sjtu.edu.cn,Wiosna-Maria Ellarie,"Aashdo Road, Madrid"
2696,Kaydenlee Enterprise,15850188419,19300180196@sjtu.edu.cn,Aalid Jaiden,"Noemie Lane, Madrid"
2697,Aalish Enterprise,18671281829,19300180197@sjtu.edu.cn,Nimar Jay-Lee,"Temito Avenue, Bangkok"
2698,Elesha Enterprise,15890760147,19300180198@sjtu.edu.cn,Urenna Shyla,"Mohith Road, Seoul"
2699,Oliwer Enterprise,18631044091,19300180199@sjtu.edu.cn,Sahibah Abdualeem,"Orlagh Lane, Delhi"
2700,Lidija Enterprise,18947638696,19300180200@sjtu.edu.cn,Dj Marc-Joseph,"Maebh Road, Los Angeles"
2701,Teri-Leigh Enterprise,19133085179,19300180201@sjtu.edu.cn,Ranjit Manoor,"Callie Avenue, Manila"
2702,Julie-Ann Enterprise,18948978241,19300180202@sjtu.edu.cn,Aboubakr Myrcides,"Honor Lane, Buenos Aires"
2703,Nuala Enterprise,13759747664,19300180203@sjtu.edu.cn,Fatemah Davidjunior,"Ollive Road, Manila"
2704,Eduardo Enterprise,18910042660,19300180204@sjtu.edu.cn,Arizona Rajaa,"Cambel Avenue, Hong Kong"
2705,Dhruvah Enterprise,15836557560,19300180205@sjtu.edu.cn,Hatim Noraidh,"Edison Lane, Madrid"
2706,Mikkel Enterprise,18654903182,19300180206@sjtu.edu.cn,Ekaterina Maysie,"Maci-J Street, Los Angeles"
2707,Adreena Enterprise,18965745876,19300180207@sjtu.edu.cn,Kheenan Haahris,"Trent Street, Madrid"
2708,Sorayah Enterprise,18963400904,19300180208@sjtu.edu.cn,Rona Nairyn,"Diange Lane, Sao Paulo"
2709,Rehaan Enterprise,18912354624,19300180209@sjtu.edu.cn,Navami Vaclav,"Colett Road, London"
2710,Marra Enterprise,18617913062,19300180210@sjtu.edu.cn,Viet Munachimuso,"Ahoua Road, Madrid"
2711,Asher Enterprise,19142469022,19300180211@sjtu.edu.cn,Raimi Tk,"Alumit Street, London"
2712,Alienor Enterprise,15817479932,19300180212@sjtu.edu.cn,Abdussalam Sinita,"Yunxi Street, Los Angeles"
2713,Asha Enterprise,18628562451,19300180213@sjtu.edu.cn,Sonney Tarilayefa,"Steffa Lane, Delhi"
2714,Mickayla Enterprise,15891729035,19300180214@sjtu.edu.cn,Emediong Summer-Mai,"Divya Street, Tokyo"
2715,Hurain Enterprise,13720257439,19300180215@sjtu.edu.cn,Liviya Aleia,"Arrin Road, Madrid"
2716,Zhour Enterprise,18638358631,19300180216@sjtu.edu.cn,Orflaith Sukhleen,"Loucia Road, Buenos Aires"
2717,Sartaaj Enterprise,18920821784,19300180217@sjtu.edu.cn,Kade-Carter Amilee,"Marley Road, Buenos Aires"
2718,Nickie Enterprise,18930456767,19300180218@sjtu.edu.cn,Mokashfy Sigourney,"Aarjun Avenue, Tokyo"
2719,Kimberleigh Enterprise,13758052810,19300180219@sjtu.edu.cn,Pablo Hamza,"Antare Lane, Beijing"
2720,Azeez Enterprise,18916451685,19300180220@sjtu.edu.cn,Niadh Livija,"Zarqa Avenue, Guangzhou"
2721,Vincent-James Enterprise,19187713329,19300180221@sjtu.edu.cn,Davidlee Norman,"Shujaa Lane, Guangzhou"
2722,Kehlani Enterprise,19191723225,19300180222@sjtu.edu.cn,Glorianna Jamie-Lucas,"Peyson Road, London"
2723,Azaan Enterprise,19137902014,19300180223@sjtu.edu.cn,Mithran Elalouise,"Nova-B Avenue, Seoul"
2724,Elha Enterprise,19113080429,19300180224@sjtu.edu.cn,Ozzy Samayam,"Ishe-O Avenue, Bangkok"
2725,Aidyn Enterprise,18956242024,19300180225@sjtu.edu.cn,Dianabasi Katyln,"Eve Road, Beijing"
2726,Mccall Enterprise,13762451671,19300180226@sjtu.edu.cn,Mihir Marvyn,"Astare Street, Guangzhou"
2727,Sansitha Enterprise,18922538621,19300180227@sjtu.edu.cn,Nicole Anndrelyn,"Xorse Street, Los Angeles"
2728,Aabha Enterprise,18693090748,19300180228@sjtu.edu.cn,Kenneth Vincenzo,"Sulav Avenue, Delhi"
2729,Ayomikun Enterprise,18643865910,19300180229@sjtu.edu.cn,Meriel Peony,"Miylah Road, Manila"
2730,Remus Enterprise,18961113822,19300180230@sjtu.edu.cn,Mckenzie-James Anay,"Azaria Street, Guangzhou"
2731,Kharim Enterprise,19144132412,19300180231@sjtu.edu.cn,Verity-Rose Rabbi,"Aedan Avenue, Guangzhou"
2732,Ignacy-Mieszko Enterprise,15873331896,19300180232@sjtu.edu.cn,Tomek Asuna,"Rhaega Road, Delhi"
2733,Conlan-Liam Enterprise,15824608825,19300180233@sjtu.edu.cn,Lamprini Ross-John,"Adaidh Avenue, Buenos Aires"
2734,Shiann Enterprise,15834893909,19300180234@sjtu.edu.cn,Tirenioluwa Ayla-Grace,"Alexan Avenue, Guangzhou"
2735,Isabell Enterprise,13789239239,19300180235@sjtu.edu.cn,Omisha Chiron,"Kiranp Lane, Buenos Aires"
2736,Mohaymin Enterprise,18956812101,19300180236@sjtu.edu.cn,Alizee Bethany,"Avie Street, London"
2737,Mosheh Enterprise,13776545054,19300180237@sjtu.edu.cn,Rayana Sasan,"Anthon Street, Tokyo"
2738,Liibaan Enterprise,19149882332,19300180238@sjtu.edu.cn,Chandrika John-Jaxson,"Djawad Avenue, Sao Paulo"
2739,Mahiki Enterprise,15826205851,19300180239@sjtu.edu.cn,Thomas-Paul Josie-Rae,"Anwyn Road, Beijing"
2740,Ginijane Enterprise,18677373797,19300180240@sjtu.edu.cn,Nellija Ronnie-J,"Bereni Avenue, Bangkok"
2741,Frank Enterprise,19135565935,19300180241@sjtu.edu.cn,Asfand Summer-Blossom,"Suraya Road, Guangzhou"
2742,Thea-Joy Enterprise,15892707402,19300180242@sjtu.edu.cn,Shia-Rayne Ogheneyoma,"Demii- Avenue, Seoul"
2743,Bryleigh-J Enterprise,18955380631,19300180243@sjtu.edu.cn,Rossi Hussnain,"Adunni Street, Beijing"
2744,Tawanda Enterprise,19134880215,19300180244@sjtu.edu.cn,Mhairi-Louise Torria,"Holle Street, Seoul"
2745,Umaymah Enterprise,15890564704,19300180245@sjtu.edu.cn,Kadii Skylar-Mae,"Seb Road, Sao Paulo"
2746,Tejay Enterprise,18911703520,19300180246@sjtu.edu.cn,Vinish Brooklyn,"Senate Avenue, Manila"
2747,Rizgallah Enterprise,18697729960,19300180247@sjtu.edu.cn,Hana-Rosie Nadhi,"Darasi Street, Hong Kong"
2748,Abdur-Rasheed Enterprise,13759499421,19300180248@sjtu.edu.cn,Gia Sophia-Louise,"Obadia Road, Guangzhou"
2749,Cadyn-Lee Enterprise,13766837324,19300180249@sjtu.edu.cn,Benjamin Salome,"Adalin Road, Hong Kong"
2750,Loris Enterprise,19177284082,19300180250@sjtu.edu.cn,Bazyli Ivailo,"Reenie Avenue, Shanghai"
2751,Belal Enterprise,19150822274,19300180251@sjtu.edu.cn,Cleland Mehrmaa,"Olli Road, Tokyo"
2752,Toumast Enterprise,18654288493,19300180252@sjtu.edu.cn,Alari Nile,"Juri Street, Buenos Aires"
2753,Alsu Enterprise,18696164907,19300180253@sjtu.edu.cn,Arlene Seruwaia,"Camryn Road, Manila"
2754,Oliver-Lee Enterprise,18667778400,19300180254@sjtu.edu.cn,Mylee Melike,"Abdima Street, Shanghai"
2755,Merit Enterprise,18683448700,19300180255@sjtu.edu.cn,Shalini Aaryansh,"Lewis- Road, Seoul"
2756,Chelsea-Louise Enterprise,19119561852,19300180256@sjtu.edu.cn,Christina Eidigh,"Tomisl Street, Los Angeles"
2757,Andii Enterprise,19196017676,19300180257@sjtu.edu.cn,Bassiru Ademide-Favour,"Lyric Road, Sao Paulo"
2758,Kyla-Lillie Enterprise,13737510127,19300180258@sjtu.edu.cn,Ophelia Dezider,"Afolaw Lane, Shanghai"
2759,Jorja-Mae Enterprise,15869071031,19300180259@sjtu.edu.cn,Prayer Kornelia,"Livvy- Lane, Hong Kong"
2760,Ashley Enterprise,15866493746,19300180260@sjtu.edu.cn,Ezmae Lollan,"Castie Avenue, Beijing"
2761,Markos Enterprise,18977013081,19300180261@sjtu.edu.cn,Chihiro Ashdan,"Neona Road, London"
2762,Mehar-Un-Nisa Enterprise,18912756215,19300180262@sjtu.edu.cn,Fergie-Alexis Katarina,"Hajrah Avenue, Los Angeles"
2763,Paighton Enterprise,15897718546,19300180263@sjtu.edu.cn,Izzy-Bella Ilyssa,"Lute Avenue, Seoul"
2764,Uwadiale Enterprise,19194473871,19300180264@sjtu.edu.cn,Kelsi-Rose Wai-Kit,"Sebast Road, Buenos Aires"
2765,Jaymie Enterprise,18917003312,19300180265@sjtu.edu.cn,Alexiarose Alhowra,"Nefeli Lane, Bangkok"
2766,Keyvah Enterprise,18612863013,19300180266@sjtu.edu.cn,Angela-Sofia Safiullah,"Austyn Avenue, Los Angeles"
2767,Conon Enterprise,19175885501,19300180267@sjtu.edu.cn,Kacilee Peytros,"Reona Avenue, Los Angeles"
2768,Leigh-Anne Enterprise,19133919480,19300180268@sjtu.edu.cn,Preacher Manis,"Lilah- Avenue, Shanghai"
2769,Ava-Poppy Enterprise,18640366106,19300180269@sjtu.edu.cn,Ava-Corriena Doroteea,"Alanna Avenue, Madrid"
2770,Tallien Enterprise,15894933313,19300180270@sjtu.edu.cn,Kaliyah Kornelia,"Titila Lane, Madrid"
2771,Aryiah-Rose Enterprise,19120600515,19300180271@sjtu.edu.cn,Bailey-May Gill,"Kenzie Lane, Seoul"
2772,Jaisa Enterprise,15880240356,19300180272@sjtu.edu.cn,Colbie-Ray Oaklen,"Falk Lane, Manila"
2773,Jeitt Enterprise,13765575991,19300180273@sjtu.edu.cn,Alrdia Luleya,"Elysia Avenue, London"
2774,Maya-Leigh Enterprise,18614090105,19300180274@sjtu.edu.cn,Tygar-Lilii Yana-River,"Kaleem Lane, Shanghai"
2775,Cira Enterprise,19127677029,19300180275@sjtu.edu.cn,Ernestas Jordyn-Jane,"Payson Street, Manila"
2776,Jedrzej Enterprise,18690842522,19300180276@sjtu.edu.cn,Aragon Ayprill,"Rueban Lane, Beijing"
2777,Aliasa Enterprise,18689671539,19300180277@sjtu.edu.cn,Ching-Tien Niaya,"Kesiah Lane, Hong Kong"
2778,Stanimir Enterprise,18948632507,19300180278@sjtu.edu.cn,Maisey Mohammad-Subhaan,"Uist Avenue, Los Angeles"
2779,Priscila Enterprise,19184587973,19300180279@sjtu.edu.cn,Ritika Lucyna,"Rody Lane, Buenos Aires"
2780,Aeon Enterprise,18928411724,19300180280@sjtu.edu.cn,Tristain Lael,"Ummayy Avenue, Hong Kong"
2781,Parina Enterprise,18660987502,19300180281@sjtu.edu.cn,Sophie-Lea Bryanni,"Lj Street, London"
2782,Ruby-Jade Enterprise,15862926585,19300180282@sjtu.edu.cn,Pu Tayanah,"Lois Lane, Guangzhou"
2783,Sbaah Enterprise,19156164420,19300180283@sjtu.edu.cn,Jinita Charlie-Jai,"Alaa Avenue, Delhi"
2784,Matty Enterprise,18643706695,19300180284@sjtu.edu.cn,Luc-Anthony Emmi-Rae,"Indi-S Road, Manila"
2785,Luciano Enterprise,19112803500,19300180285@sjtu.edu.cn,Kallia Ithiel,"Matild Road, Beijing"
2786,Ruiaridh Enterprise,13793746302,19300180286@sjtu.edu.cn,Coran Andriana,"Hallid Avenue, Bangkok"
2787,Giorgie Enterprise,13772595111,19300180287@sjtu.edu.cn,Jonross Yvie,"Alexxa Street, Los Angeles"
2788,Luiza Enterprise,19143635648,19300180288@sjtu.edu.cn,Zarianna Tehila,"Pebble Street, Sao Paulo"
2789,Feras Enterprise,18949275273,19300180289@sjtu.edu.cn,Shayna Lyam,"Harper Street, Hong Kong"
2790,Aliva Enterprise,19179282039,19300180290@sjtu.edu.cn,Alfie-Dee Arianna-Rose,"Kassie Avenue, Madrid"
2791,Guruvansh Enterprise,18669178800,19300180291@sjtu.edu.cn,Zhuo Aramina,"Kinley Lane, Guangzhou"
2792,Gracie-Ann Enterprise,13774854316,19300180292@sjtu.edu.cn,Hayden-Skye Danaya,"Rhuebe Street, Manila"
2793,Leesah Enterprise,18671360588,19300180293@sjtu.edu.cn,Rehanna Louella,"Jingyi Lane, Tokyo"
2794,Yashna Enterprise,15845272724,19300180294@sjtu.edu.cn,Romaisa Mya-Lynn,"Sianna Lane, Guangzhou"
2795,Azael Enterprise,18683691322,19300180295@sjtu.edu.cn,Ufuomaroghene Farrel,"Lacy Road, Beijing"
2796,Kachimsibumnobi Enterprise,19152826075,19300180296@sjtu.edu.cn,Kanya Rosemary,"Umnia Street, Hong Kong"
2797,Gopi Enterprise,18984927743,19300180297@sjtu.edu.cn,Rihm Nel,"Zackar Street, Los Angeles"
2798,Melody-Marie Enterprise,19131708020,19300180298@sjtu.edu.cn,Elijyah Aimal,"Oluwam Street, Beijing"
2799,Kaylom Enterprise,18691605092,19300180299@sjtu.edu.cn,Cariss Aaron-Joseph,"Sewa Street, Bangkok"
2800,Aarmeen Enterprise,18669022275,19300180300@sjtu.edu.cn,Asdulah Yasmine,"Bentle Road, Hong Kong"
2801,Jared Enterprise,13761532188,19300180301@sjtu.edu.cn,Kealie Daily,"Emma-L Road, Hong Kong"
2802,Lexie-Ann Enterprise,13769443648,19300180302@sjtu.edu.cn,Mckaela Kara-Rae,"Nahum Avenue, Madrid"
2803,Dorothy Enterprise,19171880363,19300180303@sjtu.edu.cn,Osla Zechariah,"Abdulk Street, Sao Paulo"
2804,Wilkie Enterprise,18657237821,19300180304@sjtu.edu.cn,Glen Lyncoln,"Culloc Avenue, Sao Paulo"
2805,Lavleen Enterprise,13781724915,19300180305@sjtu.edu.cn,Virgil Manpreet,"Anshum Street, Bangkok"
2806,Thea-Joy Enterprise,18949115438,19300180306@sjtu.edu.cn,Qatr-Alnada Kora-Leigh,"Roger Lane, Seoul"
2807,Yakup Enterprise,18946695171,19300180307@sjtu.edu.cn,Sanday Ceitidh,"Diaa Road, Tokyo"
2808,Paulo Enterprise,18663036664,19300180308@sjtu.edu.cn,Samvit Lillia-Rose,"Aliza- Street, Seoul"
2809,Afiyah Enterprise,18671598103,19300180309@sjtu.edu.cn,Patricija Abd-Ulmoeen,"Lauria Lane, Buenos Aires"
2810,On Enterprise,15847968865,19300180310@sjtu.edu.cn,Siarra Lidiana,"Thane Road, Madrid"
2811,Jazmine Enterprise,18670185315,19300180311@sjtu.edu.cn,Neona Tiime,"Foster Lane, Seoul"
2812,Anabella Enterprise,18970694310,19300180312@sjtu.edu.cn,Sonnie Diesel-Joe,"Quinnt Street, Paris"
2813,Kiefer Enterprise,15892008008,19300180313@sjtu.edu.cn,Yann-Yuee Caelahn,"Tain Street, Shanghai"
2814,Adrianno Enterprise,19173863281,19300180314@sjtu.edu.cn,Vidya Aidan-John,"Klaire Road, Beijing"
2815,Captain Enterprise,18971658283,19300180315@sjtu.edu.cn,Aurora-Joy Iziengbe,"Feti Road, Manila"
2816,El-Ameen Enterprise,15844945198,19300180316@sjtu.edu.cn,Manpriya Tre,"Saavi Street, Beijing"
2817,Meia Enterprise,19143916905,19300180317@sjtu.edu.cn,Jossy Reona,"Tucker Lane, London"
2818,Aayam Enterprise,18955314723,19300180318@sjtu.edu.cn,Allegra Ravindran,"Salome Road, Beijing"
2819,Samreen Enterprise,18956377882,19300180319@sjtu.edu.cn,Alharit Yuwei,"Calon Avenue, London"
2820,Adonay Enterprise,18611091709,19300180320@sjtu.edu.cn,Tulah Oluwasinaola,"Andree Lane, Paris"
2821,Natanael Enterprise,13752830415,19300180321@sjtu.edu.cn,Mona Suhayb,"Kaysha Avenue, Manila"
2822,Lulah Enterprise,18664406039,19300180322@sjtu.edu.cn,Neah Santars,"Antoni Lane, Hong Kong"
2823,Salvina-Liza Enterprise,18931367605,19300180323@sjtu.edu.cn,Corey Lark,"Maliq Street, Seoul"
2824,Abbie-Violet Enterprise,13718803070,19300180324@sjtu.edu.cn,Khandice Cahlie,"Nethan Road, Bangkok"
2825,Tawananyasha Enterprise,18660184791,19300180325@sjtu.edu.cn,Kupakunashe Solieman,"Esther Road, Tokyo"
2826,Sheya Enterprise,15897006380,19300180326@sjtu.edu.cn,Keighla Dalin,"Rachan Road, Tokyo"
2827,Ephie Enterprise,15885234817,19300180327@sjtu.edu.cn,Simar Tarjei,"Courtn Avenue, Guangzhou"
